,DT_COMPTC,CAPTC_DIA,RESG_DIA,IBOV,Dol,NDX,SPX,Fluxo
2190,2013-09-23,88115027.70999998,225394644.6099999,54602.4,2.1983,3219.34,1701.84,-137279616.89999992
2191,2013-09-24,92608991.81000002,491602166.8,54431.1,2.201,3218.66,1697.42,-398993174.99
2192,2013-09-25,129464187.33,81028237.93000002,54261.1,2.2317,3208.55,1692.77,48435949.399999976
2193,2013-09-26,181585410.65,115239489.80999999,53783.0,2.2455,3234.04,1698.67,66345920.84000002
2194,2013-09-27,112578445.9,112294653.20999996,53738.9,2.2523,3230.31,1691.75,283792.6900000423
2195,2013-09-30,327215694.73,267077421.74000004,52338.2,2.217,3218.2,1681.55,60138272.98999998
2196,2013-10-01,63836519.540000014,140860954.57,53179.5,2.2165,3253.05,1695.0,-77024435.02999997
2197,2013-10-02,140168423.38,104181169.57,53100.2,2.1917,3253.26,1693.87,35987253.81
2198,2013-10-03,73109613.80999999,277588732.08999985,52489.9,2.2069,3213.83,1678.66,-204479118.27999985
2199,2013-10-04,67444548.85999998,75225686.88000001,52849.0,2.2117,3242.57,1690.5,-7781138.020000026
2200,2013-10-07,64718129.13,117397001.66999993,52417.1,2.2052,3215.69,1676.12,-52678872.539999925
2201,2013-10-08,71046053.88999997,206769034.37,52312.4,2.211,3153.87,1655.45,-135722980.48000002
2202,2013-10-09,103697484.61000001,87458553.81999998,52547.7,2.2073,3142.54,1656.4,16238930.790000036
2203,2013-10-10,120880871.04999992,123337542.08999999,52996.6,2.1804,3210.84,1692.56,-2456671.040000066
2204,2013-10-11,82965750.80000001,78545236.78000005,53149.6,2.1761,3233.83,1703.2,4420514.019999966
2205,2013-10-14,110515519.77999994,197287003.39999998,54170.6,2.1826,3256.02,1710.14,-86771483.62000003
2206,2013-10-15,84873873.98000002,136766954.48999992,54980.6,2.1782,3244.66,1698.06,-51893080.5099999
2207,2013-10-16,65762215.51000001,164196337.29,55973.0,2.1804,3281.67,1721.54,-98434121.77999997
2208,2013-10-17,146201515.81000003,138321657.31999993,55358.1,2.1523,3301.28,1733.15,7879858.490000099
2209,2013-10-18,127319455.39999998,91606114.33000001,55378.5,2.17,3353.88,1744.5,35713341.06999996
2210,2013-10-21,77809037.84999998,258050412.9300002,56077.4,2.1751,3361.18,1744.66,-180241375.08000022
2211,2013-10-22,78829601.0,136298805.01999995,56460.4,2.1723,3366.93,1754.67,-57469204.01999995
2212,2013-10-23,168467011.59,317752862.0600001,55440.0,2.1905,3346.05,1746.38,-149285850.47000012
2213,2013-10-24,69495261.69999999,191638598.47,54877.1,2.2033,3362.38,1752.07,-122143336.77000001
2214,2013-10-25,179650302.45000002,68648438.63999999,54154.1,2.1872,3383.83,1759.77,111001863.81000003
2215,2013-10-28,140228360.26000005,267434523.44000003,55073.4,2.1789,3382.68,1762.11,-127206163.17999998
2216,2013-10-29,143130216.05999997,129298596.47000003,54538.8,2.1851,3391.75,1771.95,13831619.589999944
2217,2013-10-30,109516974.35999998,128872954.89,54172.8,2.1904,3385.38,1763.31,-19355980.530000016
2218,2013-10-31,131371078.02000003,156906957.88,54256.2,2.2398,3377.73,1756.54,-25535879.85999997
2219,2013-11-01,95049915.77000001,171253860.54000002,54013.2,2.2538,3379.76,1761.64,-76203944.77000001
2220,2013-11-04,86367942.94000003,150471104.7299999,54436.9,2.2465,3384.75,1767.93,-64103161.78999987
2221,2013-11-05,134982842.40999997,146196678.25999993,53831.9,2.289,3388.82,1762.97,-11213835.849999964
2222,2013-11-06,183726869.85000002,184999080.28000012,53384.6,2.2884,3385.38,1770.49,-1272210.4300000966
2223,2013-11-07,76188450.35,118652824.72000001,52740.8,2.3061,3321.41,1747.15,-42464374.37000002
2224,2013-11-08,99372576.88000003,86010627.50999998,52248.9,2.3133,3366.84,1770.61,13361949.37000005
2225,2013-11-11,150716161.17999998,106099227.69999996,52623.9,2.3318,3362.98,1771.89,44616933.48000002
2226,2013-11-12,132882478.14999999,174405326.70000008,51804.3,2.3321,3365.23,1767.69,-41522848.55000009
2227,2013-11-13,62948087.67,196318353.25,52230.3,2.3341,3405.57,1782.0,-133370265.58
2228,2013-11-14,81595636.98,319854821.5800002,53451.6,2.3143,3415.14,1790.62,-238259184.6000002
2229,2013-11-18,120689628.46000005,161219201.73000008,54307.0,2.2639,3388.87,1791.53,-40529573.270000026
2230,2013-11-19,120988718.64000006,99454942.0400001,53032.9,2.2709,3378.13,1787.87,21533776.599999964
2231,2013-11-20,53150658.529999994,47592000.81000002,,2.2729,3367.17,1781.37,5558657.719999976
2232,2013-11-21,69818071.88,47330127.47999998,52688.0,2.3054,3402.74,1795.85,22487944.400000013
2233,2013-11-22,115562434.07000001,61127081.33999998,52800.7,2.2794,3422.02,1804.76,54435352.73000003
2234,2013-11-25,174864673.18,74817494.22999996,52263.5,2.2893,3427.49,1802.48,100047178.95000005
2235,2013-11-26,163507861.55999997,75305358.09999998,51446.9,2.2947,3445.76,1802.75,88202503.46
2236,2013-11-27,113078094.33999999,450321886.70000005,51861.2,2.3305,3470.48,1807.23,-337243792.3600001
2237,2013-11-28,105323814.44,80717189.53999995,51846.8,2.3176,,,24606624.90000005
2238,2013-11-29,106588008.52999999,129697297.93999997,52482.5,2.336,3487.82,1805.81,-23109289.40999998
2239,2013-12-02,83962097.78000003,109836820.91,51244.9,2.3533,3481.15,1800.9,-25874723.129999965
2240,2013-12-03,93910848.07999997,84359874.81000003,50348.9,2.3687,3479.34,1795.15,9550973.269999936
2241,2013-12-04,75555150.59000003,94606719.44999996,50215.8,2.3898,3483.01,1792.81,-19051568.859999925
2242,2013-12-05,108895447.13000003,158281544.0400001,50787.6,2.3567,3477.73,1785.03,-49386096.910000086
2243,2013-12-06,107090841.32999995,106729863.53999999,50944.3,2.332,3504.26,1805.09,360977.78999996185
2244,2013-12-09,50199137.9,148400066.95000005,51165.4,2.3178,3516.17,1808.37,-98200929.05000004
2245,2013-12-10,87279709.63999999,192527066.96999994,50993.0,2.3067,3514.2,1802.62,-105247357.32999995
2246,2013-12-11,1081534205.8400002,147987283.05000004,50068.0,2.3423,3468.99,1782.22,933546922.7900001
2247,2013-12-12,70729138.03000003,116120797.99999997,50121.6,2.3337,3460.29,1775.5,-45391659.96999994
2248,2013-12-13,208665012.01999998,186565390.35999995,50051.2,2.3301,3456.4,1775.32,22099621.660000026
2249,2013-12-16,108316129.39999998,155622521.54,50279.6,2.3284,3475.79,1786.54,-47306392.140000015
2250,2013-12-17,177559100.13000003,104463489.50999998,50090.4,2.3195,3469.32,1781.0,73095610.62000005
2251,2013-12-18,91384685.79,150198937.99000004,50563.4,2.3314,3509.63,1810.65,-58814252.20000003
2252,2013-12-19,82295776.87999998,136723672.37000006,51633.4,2.3568,3498.63,1809.6,-54427895.490000084
2253,2013-12-20,181656728.38999996,177478915.67999995,51185.7,2.3874,3531.19,1818.32,4177812.7100000083
2254,2013-12-23,64896216.43999998,133660139.21000002,51356.1,2.3573,3569.4,1827.99,-68763922.77000004
2255,2013-12-24,21896625.12999999,114255280.30000004,,2.3573,3572.8,1833.32,-92358655.17000005
2256,2013-12-26,89159395.22000001,125727701.93999995,51221.0,2.3536,3584.58,1842.02,-36568306.71999994
2257,2013-12-27,243617561.77,139892643.43999994,51266.6,2.3383,3574.02,1841.4,103724918.33000007
2258,2013-12-30,110527632.3,229429052.96000013,51507.2,2.3597,3570.08,1841.07,-118901420.66000013
2259,2013-12-31,18560243.980000004,222711662.29999995,,2.3621,3592.0,1848.36,-204151418.31999993
2260,2014-01-02,191581013.47,123440247.39000002,50341.3,2.3878,3563.57,1831.98,68140766.07999998
2261,2014-01-03,97721321.73,190481767.6000001,50981.1,2.3765,3538.73,1831.37,-92760445.87000011
2262,2014-01-06,35020807.81,177591980.33000004,50973.6,2.3798,3526.96,1826.77,-142571172.52000004
2263,2014-01-07,117067387.46000002,123058244.21,50430.0,2.3724,3557.85,1837.88,-5990856.74999997
2264,2014-01-08,49727733.86000001,129454424.50999995,50576.6,2.3968,3567.54,1837.49,-79726690.64999995
2265,2014-01-09,88527468.34999998,111291429.88000008,49321.7,2.3906,3552.58,1838.13,-22763961.530000106
2266,2014-01-10,119239687.75,91810989.24999997,49696.4,2.3584,3565.08,1842.37,27428698.50000003
2267,2014-01-13,160399901.01999995,191518794.55999994,49426.9,2.3574,3512.8,1819.2,-31118893.53999999
2268,2014-01-14,68462626.00999999,110324426.94999999,49703.1,2.35,3580.65,1838.88,-41861800.94
2269,2014-01-15,79580462.01,104241703.77000003,50105.4,2.3594,3609.84,1848.38,-24661241.76000002
2270,2014-01-16,65828837.39,162416280.44999993,49696.3,2.3614,3611.29,1845.89,-96587443.05999993
2271,2014-01-17,82122585.19000001,196404735.91000012,49181.9,2.3425,3591.25,1838.7,-114282150.7200001
2272,2014-01-20,34700524.76000001,228635692.47999996,48708.4,2.3433,,,-193935167.71999994
2273,2014-01-21,42528988.89000001,71387249.86999996,48542.1,2.3606,3617.7,1843.8,-28858260.979999952
2274,2014-01-22,98336485.47000001,211221082.14000008,49299.7,2.3733,3627.72,1844.86,-112884596.67000006
2275,2014-01-23,338854786.76000017,149987553.7,48320.6,2.3996,3613.76,1828.46,188867233.06000018
2276,2014-01-24,107929850.52000003,129243328.40999995,47787.4,2.3975,3541.48,1790.29,-21313477.889999926
2277,2014-01-27,69020307.46999998,204879231.00000006,47701.1,2.4227,3509.02,1781.56,-135858923.5300001
2278,2014-01-28,43785115.52999999,200035960.4900001,47840.9,2.4215,3505.72,1792.5,-156250844.9600001
2279,2014-01-29,130675407.49,134169129.49999999,47556.8,2.4373,3467.82,1774.2,-3493722.0099999905
2280,2014-01-30,129843938.41999999,174350759.5399998,47244.3,2.4094,3532.41,1794.19,-44506821.119999826
2281,2014-01-31,147836234.29000002,216745721.38000005,47639.0,2.4128,3521.92,1782.59,-68909487.09000003
2282,2014-02-03,299611347.28000003,148122179.64999995,46147.5,2.4403,3440.5,1741.89,151489167.63000008
2283,2014-02-04,144974260.90000004,315342945.65999997,46964.2,2.4055,3470.2,1755.2,-170368684.75999993
2284,2014-02-05,152961526.36000004,189545566.33000007,46624.4,2.4024,3454.9,1751.64,-36584039.97000003
2285,2014-02-06,75724080.29999998,116152533.16000004,47738.1,2.3819,3497.6,1773.43,-40428452.86000006
2286,2014-02-07,202560730.05999994,163622121.11000007,48073.6,2.3792,3561.91,1797.02,38938608.94999987
2287,2014-02-10,134209476.46000002,163094444.06,47710.8,2.4099,3582.11,1799.84,-28884967.59999998
2288,2014-02-11,255384296.75000003,179517575.82000008,48462.8,2.4004,3621.72,1819.75,75866720.92999995
2289,2014-02-12,54044856.19999999,218197536.2799999,48216.9,2.426,3627.36,1819.26,-164152680.07999992
2290,2014-02-13,102065411.42999999,223941911.32999998,47812.8,2.3935,3659.56,1829.83,-121876499.89999999
2291,2014-02-14,97899515.24,153980926.61999997,48201.1,2.3889,3663.88,1838.63,-56081411.37999998
2292,2014-02-17,82669457.59999998,184498214.54000017,47576.3,2.3895,,,-101828756.94000019
2293,2014-02-18,187765119.03,138329256.65000007,46599.8,2.3958,3679.43,1840.76,49435862.379999936
2294,2014-02-19,58052611.21000001,157899735.95000002,47150.8,2.3937,3652.85,1828.75,-99847124.74000001
2295,2014-02-20,84992720.17000002,132745123.48,47288.6,2.3704,3671.93,1839.78,-47752403.30999999
2296,2014-02-21,176016849.54000002,136393956.81000006,47380.2,2.3457,3662.6,1836.25,39622892.72999996
2297,2014-02-24,78492562.15,171946994.4300001,47393.5,2.3413,3685.81,1847.61,-93454432.28000009
2298,2014-02-25,177245046.26,152830468.42,46715.9,2.3412,3679.14,1845.12,24414577.840000004
2299,2014-02-26,134940771.14,107709073.8,46599.2,2.35,3676.6,1845.16,27231697.33999999
2300,2014-02-27,51634304.92,159598946.40999997,47606.8,2.3192,3699.8,1854.29,-107964641.48999996
2301,2014-02-28,190993282.83999997,170857214.23999998,47094.4,2.3443,3696.1,1859.45,20136068.599999994
2302,2014-03-05,164338455.24999997,280230424.4299999,46589.0,2.3188,3727.19,1873.81,-115891969.17999992
2303,2014-03-06,59602216.980000004,184749466.81,47093.1,2.3239,3720.93,1877.03,-125147249.83
2304,2014-03-07,137937806.28,182861884.35,46244.1,2.3409,3703.4,1878.04,-44924078.06999999
2305,2014-03-10,164597021.39,259540112.85000002,45533.2,2.3505,3706.34,1877.17,-94943091.46000004
2306,2014-03-11,227191713.94,251567809.47000003,45697.6,2.3637,3691.5,1867.63,-24376095.53000003
2307,2014-03-12,147615014.86000004,188702809.63999984,45861.8,2.3555,3707.06,1868.2,-41087794.77999979
2308,2014-03-13,174099295.00999993,166727013.60999992,45443.8,2.364,3651.49,1846.34,7372281.400000006
2309,2014-03-14,77357702.21000002,150078495.35999995,44965.7,2.3467,3627.87,1841.13,-72720793.14999993
2310,2014-03-17,90311904.87999997,230227454.03999993,45117.8,2.349,3662.51,1858.83,-139915549.15999997
2311,2014-03-18,126272743.11999999,210782404.67000002,46151.0,2.334,3706.62,1872.25,-84509661.55000003
2312,2014-03-19,68349886.46000001,133444654.8,46567.2,2.3498,3682.74,1860.77,-65094768.33999999
2313,2014-03-20,67982037.75,217172449.85999995,47278.5,2.3279,3693.97,1872.01,-149190412.10999995
2314,2014-03-21,125043204.95999995,203210348.53,47380.9,2.3251,3653.07,1866.52,-78167143.57000005
2315,2014-03-24,69647343.41,304534124.9000001,47993.4,2.3229,3617.39,1857.44,-234886781.4900001
2316,2014-03-25,84006941.76,206354386.80999994,48180.1,2.3113,3629.73,1865.62,-122347445.04999994
2317,2014-03-26,126725391.43999998,218913761.91,47965.6,2.3029,3582.89,1852.56,-92188370.47000001
2318,2014-03-27,94862893.84999998,193297371.09000012,49646.8,2.2589,3563.13,1849.04,-98434477.24000014
2319,2014-03-28,73828341.46000001,160961198.92000008,49768.1,2.2612,3571.49,1857.62,-87132857.46000007
2320,2014-03-31,97360912.66,274578945.04,50414.9,2.2719,3595.74,1872.34,-177218032.38000003
2321,2014-04-01,87312098.02000001,259982283.16000003,50270.4,2.2619,3658.4,1885.52,-172670185.14000002
2322,2014-04-02,56061437.24000002,221390428.04000008,51701.1,2.2689,3665.99,1890.9,-165328990.80000007
2323,2014-04-03,128574802.78999999,175824970.35,51408.2,2.2796,3637.58,1888.77,-47250167.56
2324,2014-04-04,83125770.83,147062112.24000004,51081.8,2.2358,3539.38,1865.09,-63936341.41000004
2325,2014-04-07,109461971.56000002,228177824.34000003,52155.3,2.2189,3507.75,1845.04,-118715852.78000002
2326,2014-04-08,95083863.46000002,167638772.23999995,51629.1,2.2016,3538.23,1851.96,-72554908.77999993
2327,2014-04-09,106905854.26999997,188330278.2799998,51185.4,2.187,3600.44,1872.18,-81424424.00999983
2328,2014-04-10,90935455.63,202060460.17999995,51127.5,2.2068,3487.76,1833.08,-111125004.54999995
2329,2014-04-11,61097412.90999999,131199979.63000007,51867.3,2.2187,3446.85,1815.69,-70102566.72000009
2330,2014-04-14,74300245.38000001,310756424.9700001,51596.6,2.2141,3474.63,1830.61,-236456179.5900001
2331,2014-04-15,96928848.73999998,137548223.37000006,50454.4,2.2327,3487.85,1842.98,-40619374.630000085
2332,2014-04-16,110424266.55999997,167529189.76,51200.6,2.2434,3533.09,1862.31,-57104923.20000002
2333,2014-04-17,1042336821.1999997,1097895965.2100003,52111.9,2.2367,3534.53,1864.85,-55559144.01000059
2334,2014-04-22,162378472.19,361894447.55999994,51976.9,2.2377,3588.81,1879.55,-199515975.36999995
2335,2014-04-23,107090312.62999998,169343169.81,51569.7,2.2219,3557.04,1875.39,-62252857.18000002
2336,2014-04-24,1010381508.8199999,165217739.25000003,51817.4,2.214,3591.03,1878.61,845163769.5699999
2337,2014-04-25,198051577.7,209767328.38999987,51399.4,2.2436,3533.1,1863.4,-11715750.689999878
2338,2014-04-28,130595288.91000007,276020782.85,51383.7,2.2235,3545.03,1869.43,-145425493.93999994
2339,2014-04-29,446825915.40999997,114563011.28999995,51838.6,2.2361,3573.99,1878.33,332262904.12
2340,2014-04-30,408667615.85999995,261290225.94999993,51626.7,2.2323,3582.02,1883.95,147377389.91000003
2341,2014-05-02,89190659.22000001,196062142.45999992,52980.3,2.2214,3587.64,1881.14,-106871483.2399999
2342,2014-05-05,106446236.33999997,215252995.85999992,53446.2,2.2442,3605.09,1884.66,-108806759.51999995
2343,2014-05-06,106377707.55999997,90539186.80000001,53779.7,2.2294,3556.51,1867.72,15838520.75999996
2344,2014-05-07,80014711.79,256543703.54999992,54052.7,2.2167,3546.47,1878.21,-176528991.75999993
2345,2014-05-08,107377172.32999998,192353432.48000005,53422.4,2.215,3540.42,1875.63,-84976260.15000007
2346,2014-05-09,110750532.24000002,104995346.83000001,53100.3,2.2128,3555.7,1878.48,5755185.410000011
2347,2014-05-12,129080518.83999999,271298309.60999995,54052.9,2.2144,3612.73,1896.65,-142217790.76999998
2348,2014-05-13,97863343.01000004,214287236.85999987,53907.5,2.2149,3611.13,1897.45,-116423893.84999983
2349,2014-05-14,350876880.53999984,155182731.23999986,54412.5,2.2023,3593.25,1888.53,195694149.29999998
2350,2014-05-15,53138982.06999999,100084899.01000002,53855.5,2.2196,3565.17,1870.85,-46945916.94000003
2351,2014-05-16,80582376.89999999,118624782.18000005,53975.8,2.2148,3587.2,1877.86,-38042405.28000006
2352,2014-05-19,99515600.86999999,248682751.9700001,53353.1,2.2069,3615.62,1885.08,-149167151.10000008
2353,2014-05-20,187253455.41999996,385661511.78000003,52366.2,2.216,3600.31,1872.83,-198408056.36000007
2354,2014-05-21,68535658.60000001,105290605.74000007,52203.4,2.2074,3635.61,1888.03,-36754947.14000006
2355,2014-05-22,105894718.89,128706928.49999993,52806.2,2.216,3650.86,1892.49,-22812209.609999925
2356,2014-05-23,93658055.99999999,145429699.72000006,52626.4,2.2233,3677.33,1900.53,-51771643.72000007
2357,2014-05-26,60144474.760000005,188188115.96999988,52932.9,2.2245,,,-128043641.20999987
2358,2014-05-27,62910904.260000005,127611427.54000013,52174.0,2.2377,3723.07,1911.91,-64700523.28000012
2359,2014-05-28,96644475.03,132205580.02000001,52639.8,2.232,3712.26,1909.78,-35561104.99000001
2360,2014-05-29,89492058.45999998,164358199.17000005,52239.3,2.2242,3735.72,1920.03,-74866140.71000007
2361,2014-05-30,102456930.87000002,148110335.08999997,51239.3,2.2415,3736.82,1923.57,-45653404.219999954
2362,2014-06-02,70695678.30999997,172090846.17000002,51605.8,2.2767,3732.96,1924.97,-101395167.86000004
2363,2014-06-03,131564716.14999998,161224815.92000002,52032.4,2.2806,3730.07,1924.24,-29660099.77000004
2364,2014-06-04,105605407.55999999,91107242.53000006,51833.0,2.2796,3743.59,1927.88,14498165.029999927
2365,2014-06-05,78946471.18000002,124153447.26999998,51558.8,2.2621,3776.95,1940.46,-45206976.08999996
2366,2014-06-06,115174336.96000007,188857688.15999994,53128.7,2.2473,3794.57,1949.44,-73683351.19999987
2367,2014-06-09,78581244.62999994,181075222.43000007,54273.2,2.2293,3795.74,1951.27,-102493977.80000013
2368,2014-06-10,90707567.68000002,151542762.92999995,54604.3,2.2249,3800.86,1950.79,-60835195.249999925
2369,2014-06-11,184860432.89,201657233.95999995,55102.4,2.2337,3797.85,1943.89,-16796801.069999963
2370,2014-06-12,35100109.09000001,126140403.42999999,55102.4,2.2312,3763.8,1930.11,-91040294.33999997
2371,2014-06-13,117438412.63000003,151763902.61999995,54806.6,2.2243,3775.56,1936.16,-34325489.98999992
2372,2014-06-16,73175215.65000002,178623439.56999993,54629.6,2.235,3779.93,1937.78,-105448223.91999991
2373,2014-06-17,92728467.35,128816020.3200001,54299.9,2.2619,3781.32,1941.99,-36087552.9700001
2374,2014-06-18,191532124.90999994,95625929.32999998,55202.5,2.2276,3804.61,1956.98,95906195.57999995
2375,2014-06-20,93920210.67,147575931.62,54638.2,2.23,3802.64,1962.87,-53655720.95
2376,2014-06-23,119254770.73000003,193384767.32999998,54210.1,2.2192,3805.31,1962.61,-74129996.59999995
2377,2014-06-24,51845005.61,75483953.00000003,54280.8,2.225,3799.53,1949.98,-23638947.39000003
2378,2014-06-25,64736983.51,111801460.10999998,53425.7,2.2078,3827.33,1959.53,-47064476.59999999
2379,2014-06-26,112052969.62,172100645.91000003,53506.8,2.1968,3826.91,1957.22,-60047676.29000002
2380,2014-06-27,173558724.03999996,143470731.5000001,53157.3,2.1938,3844.44,1960.96,30087992.539999872
2381,2014-06-30,184383498.58999997,254232415.92999995,53168.2,2.2143,3849.48,1960.23,-69848917.33999997
2382,2014-07-01,84377026.58999997,234105650.57000017,53171.5,2.2019,3894.33,1973.32,-149728623.9800002
2383,2014-07-02,166422044.33999994,118528518.68,53028.8,2.2236,3899.27,1974.62,47893525.65999994
2384,2014-07-03,279299873.25999993,381939996.7899999,53874.6,2.2106,3923.01,1985.44,-102640123.52999997
2385,2014-07-04,42925079.830000006,50562074.80999999,54055.9,2.2138,,,-7636994.979999982
2386,2014-07-07,128690116.73999998,158452748.04000002,53801.8,2.2249,3910.71,1977.65,-29762631.30000004
2387,2014-07-08,62903928.00000003,133155638.88000008,53634.7,2.2135,3864.07,1963.71,-70251710.88000005
2388,2014-07-09,38804823.86,19298878.470000003,,2.2128,3892.91,1972.83,19505945.389999997
2389,2014-07-10,69850457.57000001,111598893.09000005,54592.8,2.2206,3880.04,1964.68,-41748435.52000004
2390,2014-07-11,221881848.5,98535290.20999998,54785.9,2.221,3904.58,1967.57,123346558.29000002
2391,2014-07-14,71880341.03,189665799.2700001,55744.0,2.2122,3929.46,1977.1,-117785458.2400001
2392,2014-07-15,70164214.36000001,215799951.51000002,55973.6,2.2191,3914.46,1973.28,-145635737.15
2393,2014-07-16,92186850.96999995,122299584.86000007,55717.4,2.2235,3932.33,1981.57,-30112733.89000012
2394,2014-07-17,61613336.250000015,156897797.50000015,55637.5,2.2582,3878.01,1958.12,-95284461.25000013
2395,2014-07-18,65555604.81999999,160817178.62000006,57012.9,2.2262,3939.89,1978.22,-95261573.80000007
2396,2014-07-21,78416528.59,323828402.64999986,57633.9,2.2211,3934.14,1973.63,-245411874.05999985
2397,2014-07-22,77514322.03999998,174919743.69999993,57983.3,2.2128,3961.62,1983.53,-97405421.65999995
2398,2014-07-23,94184362.12999998,190790638.11000022,57420.0,2.2194,3986.19,1987.01,-96606275.98000024
2399,2014-07-24,310528527.8799999,396915914.3400002,57977.6,2.2217,3983.19,1987.98,-86387386.46000034
2400,2014-07-25,91259157.25999999,109240100.25000001,57821.1,2.2298,3965.17,1978.34,-17980942.990000024
2401,2014-07-28,69604404.99,236036740.06000012,57695.7,2.2224,3967.24,1978.91,-166432335.0700001
2402,2014-07-29,118384129.43000002,115034109.44000004,57118.8,2.2313,3959.03,1969.95,3350019.9899999797
2403,2014-07-30,110129541.21,159576447.68999997,56878.0,2.2457,3976.07,1970.07,-49446906.479999974
2404,2014-07-31,119414061.69999997,104869965.14000005,55829.4,2.2636,3892.5,1930.67,14544096.559999928
2405,2014-08-01,113100757.53000003,135854852.67,55902.9,2.2577,3879.67,1925.15,-22754095.139999956
2406,2014-08-04,90795920.63000003,216833134.0900001,56616.3,2.2584,3908.77,1938.99,-126037213.46000007
2407,2014-08-05,90135442.4,119337861.77000001,56202.1,2.2818,3874.94,1920.21,-29202419.370000005
2408,2014-08-06,55483494.74000001,80301431.52000003,56487.2,2.273,3874.27,1920.24,-24817936.780000016
2409,2014-08-07,72126742.2,122110142.01000004,56188.1,2.2952,3857.94,1909.57,-49983399.81000003
2410,2014-08-08,160355477.08000013,100377887.8,55572.9,2.2833,3888.09,1931.59,59977589.280000135
2411,2014-08-11,103088890.24000001,145005221.22000006,56613.3,2.2755,3910.46,1936.92,-41916330.98000005
2412,2014-08-12,75946655.97999999,215842097.02999988,56442.3,2.277,3905.23,1933.75,-139895441.0499999
2413,2014-08-13,77545128.19000001,136401536.3399999,55581.2,2.2816,3949.2,1946.72,-58856408.1499999
2414,2014-08-14,128555097.94999994,156200983.30999997,55780.4,2.2666,3969.11,1955.18,-27645885.36000003
2415,2014-08-15,190007810.68000007,120316593.77,56963.6,2.2601,3987.51,1955.06,69691216.91000007
2416,2014-08-18,130495877.78999999,195104454.16999993,57560.7,2.2574,4020.5,1971.74,-64608576.379999936
2417,2014-08-19,128137242.44,126694801.87999997,58449.3,2.2469,4040.13,1981.6,1442440.5600000322
2418,2014-08-20,113524206.28999998,221904343.35999995,58878.2,2.262,4040.71,1986.51,-108380137.06999998
2419,2014-08-21,149576246.16000006,154673825.0399999,58992.1,2.2687,4047.03,1992.37,-5097578.879999846
2420,2014-08-22,70209973.24,168628713.66,58407.3,2.2775,4052.75,1988.4,-98418740.42
2421,2014-08-25,107517601.74999996,228338327.0500001,59735.2,2.2885,4067.48,1997.92,-120820725.30000015
2422,2014-08-26,75765204.59,434187187.3400001,59821.4,2.2617,4071.67,2000.02,-358421982.7500001
2423,2014-08-27,52519631.87000002,325713707.05000025,60950.6,2.2471,4073.18,2000.12,-273194075.18000025
2424,2014-08-28,139380939.82000005,183368270.1900001,60290.9,2.242,4066.27,1996.74,-43987330.370000035
2425,2014-08-29,113340602.25999999,167116580.74999997,61288.1,2.2359,4082.56,2003.37,-53775978.48999998
2426,2014-09-01,188084243.43,437808672.4800003,61141.3,2.2459,,,-249724429.0500003
2427,2014-09-02,156017013.18999997,214382793.9399999,61896.0,2.2436,4095.81,2002.28,-58365780.74999994
2428,2014-09-03,220103318.20000008,327693991.11000013,61837.0,2.2369,4070.96,2000.72,-107590672.91000006
2429,2014-09-04,258466615.52999997,200018223.46000007,60800.0,2.2429,4066.13,1997.65,58448392.0699999
2430,2014-09-05,85901291.02000001,161648500.98999995,60682.0,2.2418,4089.92,2007.71,-75747209.96999994
2431,2014-09-08,116708666.55,110812249.84999996,59192.8,2.2675,4095.47,2001.54,5896416.700000033
2432,2014-09-09,119481194.93999995,110975324.35000002,58676.3,2.2847,4061.88,1988.44,8505870.58999993
2433,2014-09-10,266195598.19,286783679.17999995,58198.7,2.2885,4094.97,1995.69,-20588080.98999995
2434,2014-09-11,86941599.33,130022095.41000001,58337.3,2.2977,4092.65,1997.45,-43080496.08000001
2435,2014-09-12,118591877.56000002,111939451.97999999,56927.8,2.339,4069.23,1985.54,6652425.580000028
2436,2014-09-15,100218105.83,170899195.86,57948.8,2.3429,4029.89,1984.13,-70681090.03000002
2437,2014-09-16,105647046.32000001,233478451.64,59114.7,2.3317,4067.27,1998.98,-127831405.31999998
2438,2014-09-17,87749339.27999999,195297972.95000014,59108.2,2.3579,4073.57,2001.57,-107548633.67000015
2439,2014-09-18,95329587.15,160974528.72,58374.5,2.3649,4103.08,2011.36,-65644941.56999999
2440,2014-09-19,99689049.30000003,103651675.90999997,57788.7,2.3682,4100.09,2010.4,-3962626.60999994
2441,2014-09-22,116041154.27,146205122.58999994,56818.1,2.3979,4061.23,1994.29,-30163968.31999995
2442,2014-09-23,101668741.45000002,95143548.82000005,56540.5,2.412,4051.57,1982.77,6525192.629999965
2443,2014-09-24,125197266.14,211355547.31000003,56824.4,2.3833,4094.31,1998.3,-86158281.17000003
2444,2014-09-25,139613769.92999998,180159565.68999982,55962.1,2.4278,4007.82,1965.99,-40545795.75999984
2445,2014-09-26,81774729.40999998,104728493.18999997,57212.4,2.4201,4053.72,1982.85,-22953763.779999986
2446,2014-09-29,218333059.62000003,93993191.55000003,54625.4,2.4477,4047.18,1977.8,124339868.07000001
2447,2014-09-30,142539870.04999992,176720074.82000002,54116.0,2.4469,4049.45,1972.29,-34180204.7700001
2448,2014-10-01,191188956.27999997,190081543.24000016,52858.4,2.4811,3984.74,1946.16,1107413.0399998128
2449,2014-10-02,70439300.15999998,261944008.11999997,53518.6,2.4949,3985.87,1946.17,-191504707.95999998
