"Index","N100.Close","N100.Volume","FTSE.Close","FTSE.Volume","N225.Close","N225.Volume","HSI.Close","HSI.Volume","EUR.Close","JPY.Close","AUD.Close","GBP.Close","CNY.Close"
2012-06-11,579.859985,369603200,5432.399902,950512200,8624.900391,108900000,18953.630859,1527709500,0.7908,79.559998,1.0014,0.6436,6.3739
2012-06-12,581.070007,314118800,5473.700195,890749100,8536.719727,113200000,18872.560547,1336823000,0.8014,79.306999,1.0124,0.64574,6.3728
2012-06-13,579.409973,295933600,5483.799805,831010500,8587.839844,101600000,19026.519531,1417480400,0.7997,79.527,1.0047,0.6423,6.3707
2012-06-14,580.219971,271384400,5467.100098,985630700,8568.889648,101600000,18808.400391,1313826200,0.7953,79.372002,1.0051,0.6443,6.3522
2012-06-15,589.01001,488425000,5478.799805,2307095100,8569.320313,106700000,19233.939453,2717020800,0.7919,79.421997,0.99848,0.6429,6.3736
2012-06-18,587.429993,341468600,5491.100098,879532400,8721.019531,109800000,19427.810547,1581595100,0.7871,79.052002,0.98869,0.6363,6.3668
2012-06-19,595.719971,291376800,5586.299805,816800600,8655.870117,99200000,19416.669922,1205020200,0.7938,79,0.98883,0.6375,6.3576
2012-06-20,596.830017,260835000,5622.299805,903447000,8752.30957,114100000,19518.849609,1176157900,0.7886,79.033997,0.98213,0.63614,6.3547
2012-06-21,594.929993,344707800,5566.399902,785237400,8824.070313,132500000,19265.070313,1298230800,0.7886,79.420998,0.98075,0.6367,6.3499
2012-06-22,590.309998,273062400,5513.700195,677911200,8798.349609,113300000,18995.130859,1080368400,0.7967,80.019997,0.99558,0.641,6.3649
2012-06-25,581.210022,273901800,5450.700195,716161000,8734.620117,92800000,18897.449219,1133257000,0.7976,80.559998,0.99651,0.6417,6.3642
2012-06-26,580.299988,252816000,5447,631700600,8663.990234,127500000,18981.839844,1324221200,0.7997,79.650002,0.9986,0.6424,6.3634
2012-06-27,589.849976,270662400,5523.899902,678486600,8730.490234,1.06e+08,19176.949219,1425576400,0.8008,79.459999,0.99502,0.6395,6.3627
2012-06-28,588.450012,270226400,5493.100098,1027922600,8874.110352,118500000,19025.269531,1466323700,0.8017,79.684998,0.99238,0.6422,6.3576
2012-06-29,611.809998,413854800,5571.200195,1061581800,9006.780273,143900000,19441.460938,2039720800,0.8038,79.313004,0.99664,0.6444,6.3574
2012-07-02,620.27002,347399000,5640.600098,696936400,9003.480469,99700000,NA,NA,0.79019,79.838997,0.97664,0.63767,6.3541
2012-07-03,625.289978,284455400,5687.700195,795293400,9066.589844,1.21e+08,19735.529297,1532735700,0.7948,79.440002,0.97675,0.6373,6.3487
2012-07-04,625.570007,192177800,5684.5,445463400,9104.169922,105600000,19709.75,1402212000,0.7933,79.839996,0.97182,0.6373,6.3527
2012-07-05,620.369995,312172000,5692.600098,766719300,9079.799805,97100000,19809.130859,1268796100,0.79896,79.940002,0.97384,0.64168,6.3476
2012-07-06,611.48999,251197000,5662.600098,602832000,9020.75,108200000,19800.640625,1763031600,0.807,79.860001,0.97269,0.6439,6.356
2012-07-09,608.450012,215545200,5627.299805,682352500,8896.879883,92100000,19428.089844,1440446900,0.8149,79.477997,0.98078,0.646,6.3648
2012-07-10,613.809998,242408800,5664.100098,607970100,8857.730469,108300000,19396.359375,1179214100,0.8118,79.557999,0.97973,0.6439,6.3713
2012-07-11,610.630005,214011800,5664.5,606669000,8851,9.8e+07,19419.869141,1642334000,0.8159,79.349998,0.98152,0.6444,6.3657
2012-07-12,606.700012,254376400,5608.299805,667049300,8720.009766,141800000,19025.109375,2017688200,0.81651,79.610001,0.97564,0.6447,6.3716
2012-07-13,614.26001,244722800,5666.100098,609268500,8724.120117,122800000,19092.630859,1267621700,0.82016,79.309998,0.98649,0.6482,6.3763
2012-07-16,615.080017,203885400,5662.399902,569289800,NA,NA,19121.339844,1095972800,0.8164,79.169998,0.97704,0.6417,6.3927
2012-07-17,614.909973,317467200,5629.100098,602763200,8755,1.12e+08,19455.330078,1396005600,0.8151,78.82,0.97649,0.64,6.3788
2012-07-18,624,245098600,5685.799805,669962500,8726.740234,1.19e+08,19239.880859,1169099100,0.8133,79.096001,0.96937,0.6384,6.3733
2012-07-19,630.840027,306688800,5714.200195,711475200,8795.549805,113200000,19559.050781,1693489600,0.8145,78.799004,0.96516,0.6391,6.3694
2012-07-20,620.340027,361027600,5651.799805,961834500,8669.870117,116900000,19640.800781,1298960700,0.81454,78.739998,0.95929,0.6362,6.3731
2012-07-23,603.77002,350753800,5533.899902,691607200,8508.320313,103300000,19053.470703,1256215800,0.8246,78.449997,0.96713,0.6407,6.3739
2012-07-24,599.929993,281474400,5499.200195,551196900,8488.089844,126200000,18903.199219,929872600,0.8248,78.310997,0.97343,0.6444,6.3861
2012-07-25,601.190002,266933400,5498.299805,621394800,8365.900391,137400000,18877.330078,1332514400,0.82906,78.107002,0.97886,0.6451,6.3876
2012-07-26,621.030029,449226600,5573.200195,817687800,8443.099609,153400000,18892.789063,1112498900,0.8237,78.102997,0.97044,0.6457,6.3886
2012-07-27,630.820007,343840400,5627.200195,732786100,8566.639648,129100000,19274.960938,1570697800,0.8143,78.323997,0.962,0.6375,6.3841
2012-07-30,638.840027,285716000,5693.600098,648632900,8635.44043,1.12e+08,19585.400391,1452095200,0.8127,78.5,0.95565,0.6358,6.3808
2012-07-31,632.169983,276901800,5635.299805,645790800,8695.05957,140300000,19796.810547,1856288400,0.8157,78.100998,0.9525,0.6364,6.3796
2012-08-01,637.22998,227545800,5712.799805,554180400,8641.849609,123200000,19820.380859,1798568800,0.8134,78.120003,0.95374,0.63825,6.3618
2012-08-02,624.609985,443325400,5662.299805,805200700,8653.179688,1.27e+08,19690.199219,1229663600,0.8169,78.379997,0.95511,0.6433,6.3688
2012-08-03,645.77002,311783800,5787.299805,748571600,8555.110352,141700000,19666.179688,1153392500,0.821,78.220001,0.95613,0.6445,6.3676
2012-08-06,649.780029,261708800,5808.799805,613098000,8726.290039,1.13e+08,19998.720703,1437034800,0.8046,78.610001,0.94706,0.63881,6.3715
2012-08-07,657.51001,293363000,5841.200195,779689000,8803.30957,109300000,20072.550781,1411302800,0.8071,78.199997,0.9467,0.64152,6.374
2012-08-08,654.26001,237972200,5845.899902,588922600,8881.160156,162300000,20065.519531,1239183500,0.8073,78.610001,0.94904,0.64036,6.3667
2012-08-09,658.299988,242134600,5851.5,741075800,8978.599609,151200000,20269.470703,1302333500,0.80819,78.400002,0.94715,0.63815,6.3614
2012-08-10,655.169983,202509400,5847.100098,466836800,8891.44043,1.2e+08,20136.119141,1439089700,0.8134,78.610001,0.94572,0.63975,6.3623
2012-08-13,652.669983,168459200,5831.899902,410230200,8885.150391,72100000,20081.359375,990601400,0.81452,78.25,0.94761,0.6382,6.3594
2012-08-14,656.02002,168030600,5864.799805,627904000,8929.879883,117500000,20291.679688,1525964900,0.8112,78.330002,0.95111,0.6378,6.3626
2012-08-15,656.289978,121026400,5833,560382800,8925.040039,104400000,20052.289063,1271710400,0.8113,78.815002,0.95355,0.6379,6.3589
2012-08-16,660.169983,189389800,5834.5,587033800,9092.759766,115300000,19962.949219,1058187000,0.8137,78.989998,0.95274,0.6377,6.3623
2012-08-17,662.330017,242610800,5852.399902,731769500,9162.5,132500000,20116.070313,1209409600,0.8092,79.25,0.95021,0.6355,6.3663
2012-08-20,660.650024,198489800,5824.399902,692842000,9171.160156,91300000,20104.269531,1020566200,0.81086,79.510002,0.95811,0.6374,6.3585
2012-08-21,665.210022,192693200,5857.5,501843600,9156.919922,84200000,20100.089844,1049001300,0.8095,79.330002,0.95675,0.6365,6.3593
2012-08-22,657.330017,181529400,5774.200195,535193100,9131.740234,85900000,19887.779297,1032597200,0.8015,79.241997,0.9552,0.63375,6.3563
2012-08-23,651.929993,206303600,5776.600098,636105200,9178.120117,102800000,20132.240234,1231818600,0.7978,78.539001,0.95156,0.62958,6.3519
2012-08-24,652.590027,193072600,5776.600098,487763900,9070.759766,85700000,19880.029297,1124259600,0.7961,78.599998,0.95855,0.6306,6.3548
2012-08-27,657.5,132981400,NA,NA,9085.389648,79500000,19798.669922,1211797900,0.79972,78.730003,0.96109,0.63279,6.3548
2012-08-28,653.570007,153950200,5775.700195,524544700,9033.290039,1.24e+08,19811.800781,1077330100,0.7999,78.75,0.96469,0.6332,6.357
2012-08-29,651.780029,163883000,5743.5,523480600,9069.80957,107500000,19788.509766,1075024000,0.7954,78.57,0.96386,0.63187,6.355
2012-08-30,645.890015,221418600,5719.5,479116800,8983.780273,98300000,19552.910156,1453043300,0.798,78.720001,0.96702,0.6318,6.3519
2012-08-31,650.609985,269421800,5711.5,851664900,8839.910156,122800000,19482.570313,1346966500,0.7993,78.529999,0.97267,0.6333,6.3502
2012-09-03,658.309998,135414400,5758.399902,394561500,8783.889648,123400000,19559.210938,1166337700,0.7951,78.290001,0.97294,0.63,6.3486
2012-09-04,650.23999,167940600,5672,628708300,8775.509766,110800000,19429.910156,1146614900,0.7945,78.338997,0.97647,0.6297,6.3421
2012-09-05,651.080017,245576400,5657.899902,737252900,8679.820313,111700000,19145.070313,1773167600,0.7978,78.470001,0.97924,0.6303,6.3474
2012-09-06,668.289978,347612200,5777.299805,1097422200,8680.570313,119100000,19209.300781,1360569200,0.7935,78.419998,0.98107,0.6287,6.3493
2012-09-07,669.030029,405728600,5794.799805,1271438400,8871.650391,157100000,19802.160156,3303572400,0.7916,78.889999,0.9722,0.6276,6.3432
2012-09-10,665.390015,234822600,5793.200195,672891000,8869.370117,111800000,19827.169922,3198134800,0.7815,78.219002,0.96505,0.62468,6.3428
2012-09-11,668.52002,256063000,5792.200195,779957800,8807.379883,95400000,19857.880859,1623644500,0.7836,78.225998,0.96768,0.62531,6.3377
2012-09-12,668.780029,340014600,5782.100098,1101683900,8959.959961,116100000,20075.390625,1365032900,0.7781,77.75,0.95873,0.6222,6.3351
2012-09-13,663.400024,243460400,5819.899902,819530100,8995.150391,9.5e+07,20047.630859,1237079000,0.775,77.830002,0.95547,0.6208,6.3274
2012-09-14,674.109985,382104600,5915.600098,1506216700,9159.389648,1.98e+08,20629.779297,2554583000,0.7696,77.648003,0.9492,0.619,6.33
2012-09-17,670.710022,232016600,5893.5,691683900,NA,NA,20658.109375,1548748900,0.7624,78.333,0.94889,0.6163,6.3153
2012-09-18,665.440002,277717200,5868.200195,802597700,9123.769531,137600000,20601.929688,1445956300,0.76277,78.672997,0.95457,0.6155,6.3075
2012-09-19,668.549988,259397800,5888.5,704137700,9232.209961,157200000,20841.910156,1938983200,0.7665,78.769997,0.95648,0.6156,6.3186
2012-09-20,665.869995,236044200,5854.600098,656511300,9086.980469,144600000,20590.919922,1501413600,0.7658,78.397003,0.95491,0.6161,6.31
2012-09-21,668.820007,388338000,5852.600098,1202461200,9110,121700000,20734.939453,1842999800,0.7708,78.199997,0.9583,0.61645,6.303
2012-09-24,663.849976,192945400,5838.799805,736974100,9069.290039,105900000,20694.699219,977714200,0.7711,78.080002,0.95826,0.6161,6.3055
2012-09-25,667.090027,208267600,5859.700195,737347700,9091.540039,128400000,20698.679688,1066825300,0.7727,77.863998,0.95915,0.6163,6.3094
2012-09-26,652.22998,283359400,5768.100098,685626300,8906.700195,109300000,20527.730469,1112532000,0.77519,77.727997,0.9649,0.6175,6.3059
2012-09-27,654.409973,208179600,5779.399902,545045200,8949.870117,124700000,20762.289063,1740972000,0.7763,77.697998,0.96406,0.6181,6.3018
2012-09-28,642.380005,277618000,5742.100098,745469400,8870.160156,135600000,20840.380859,1403623200,0.7744,77.610001,0.95807,0.61603,6.3024
2012-10-01,653.960022,258945200,5820.5,690293800,8796.509766,99100000,NA,NA,0.7807,77.959,0.96568,0.62016,6.2848
2012-10-02,653.059998,223906600,5809.5,704898700,8786.049805,98200000,NA,NA,0.7759,78.041,0.96516,0.62,6.2848
2012-10-03,652.460022,196263600,5825.799805,606196800,8746.870117,103500000,20888.279297,1378884900,0.7742,78.214996,0.97468,0.6199,6.3242
2012-10-04,651.780029,209755200,5827.799805,817156300,8824.589844,123500000,20907.949219,1025617100,0.7738,78.415001,0.97731,0.6211,6.3225
2012-10-05,661.369995,242535600,5871,883077400,8863.299805,112100000,21012.380859,1290461900,0.7682,78.484001,0.97631,0.6178,6.3221
2012-10-08,653.840027,190577600,5841.700195,492224100,NA,NA,20824.560547,1350069800,0.7683,78.702003,0.98324,0.61962,6.3241
2012-10-09,649.320007,255383600,5810.299805,574468400,8769.589844,124400000,20937.279297,1542861900,0.7706,78.286003,0.97909,0.62367,6.2871
2012-10-10,646.27002,217617600,5776.700195,681615400,8596.230469,122300000,20919.599609,1236864700,0.7777,78.219002,0.98159,0.62512,6.2885
2012-10-11,653.25,234411000,5829.799805,693356400,8546.780273,132900000,20999.050781,2550414800,0.7777,78.074997,0.97828,0.6247,6.299
2012-10-12,649.51001,266024400,5793.299805,888088200,8534.120117,139400000,21136.429688,2318876200,0.7732,78.402,0.9751,0.62321,6.2778
2012-10-15,654.099976,201502200,5805.600098,695435700,8577.929688,126900000,21148.25,1352365700,0.7726,78.468002,0.97787,0.6227,6.266
2012-10-16,665.549988,273640200,5870.5,877624500,8701.30957,119800000,21207.070313,1498826100,0.7711,78.789001,0.9738,0.62185,6.2697
2012-10-17,669.26001,349724400,5910.899902,903398900,8806.549805,139700000,21416.640625,1714967600,0.7629,78.824997,0.97003,0.61996,6.2637
2012-10-18,668.48999,296070000,5917.100098,869993300,8982.860352,1.65e+08,21518.710938,2154856400,0.7624,79.059998,0.96348,0.61969,6.2544
2012-10-19,663.859985,325680000,5896.200195,829321100,9002.679688,134700000,21551.759766,1639351400,0.76516,79.307999,0.96386,0.62278,6.2515
2012-10-22,661.109985,229680800,5882.899902,540270400,9010.709961,118300000,21697.550781,1466782700,0.7679,79.257004,0.97033,0.62508,6.2536
2012-10-23,648.549988,282447600,5797.899902,654156800,9014.25,116300000,NA,NA,0.7651,79.989998,0.96742,0.62411,6.2546
2012-10-24,651.679993,229170200,5804.799805,953707400,8954.299805,1.33e+08,21763.779297,1711748800,0.7708,79.82,0.9738,0.627,6.2513
2012-10-25,650.169983,237924400,5805.100098,654435200,9055.200195,115600000,21810.230469,1633405600,0.7713,79.837997,0.96656,0.62377,6.2478
2012-10-26,653.359985,235936000,5806.700195,622849800,8933.05957,132100000,21545.570313,1655334600,0.7729,80.235001,0.96605,0.62042,6.2464
2012-10-29,649.440002,168343200,5795.100098,432888800,8929.339844,97300000,21511.050781,1430951700,0.77375,79.650002,0.9659,0.6213,6.2624
2012-10-30,657.119995,138949000,5849.899902,403992400,8841.980469,149200000,21428.580078,1426440700,0.7747,79.764,0.96714,0.6238,6.244
2012-10-31,651.859985,213492800,5782.700195,874664200,8928.290039,135500000,21641.820313,1546082800,0.77145,79.683998,0.96469,0.6221,6.2419
2012-11-01,659.859985,163370400,5861.899902,1042591700,8946.870117,140600000,21821.869141,1671155300,0.7713,79.860001,0.96376,0.6198,6.2375
2012-11-02,663.5,178808800,5868.600098,855128600,9051.219727,137900000,22111.330078,1853113600,0.7723,80.220001,0.96028,0.6198,6.2401
2012-11-05,656.659973,140389600,5839.100098,565871300,9007.44043,101400000,22006.400391,1165502600,0.77955,80.5,0.96684,0.62418,6.2448
2012-11-06,661.47998,154711800,5884.899902,774672800,8975.150391,104700000,21944.429688,1317598200,0.7811,80.160004,0.9633,0.6256,6.2408
2012-11-07,651.119995,265658000,5791.600098,922666000,8972.889648,130900000,22099.849609,1555286100,0.78076,80.290001,0.95871,0.6253,6.2456
2012-11-08,650.109985,211708200,5776.100098,729278400,8837.150391,106500000,21566.910156,1668424200,0.7837,79.970001,0.96117,0.6257,6.2438
2012-11-09,651.97998,225995800,5769.700195,708900000,8757.599609,1.04e+08,21384.380859,1455863300,0.7846,79.478996,0.96144,0.62588,6.2678
2012-11-12,650.76001,128587200,5767.299805,654357700,8676.44043,86300000,21430.300781,922157200,0.78592,79.459999,0.962,0.62916,6.2447
2012-11-13,654.72998,178215800,5786.299805,950283500,8661.049805,94900000,21188.650391,1349937200,0.7868,79.598,0.95909,0.6298,6.2192
2012-11-14,647.900024,166006000,5722,865457700,8664.730469,8.1e+07,21441.990234,1302165900,0.7868,79.459999,0.95749,0.6298,6.234
2012-11-15,642.73999,193432200,5677.799805,799767400,8829.719727,161300000,21108.929688,1408099400,0.7854,80.199997,0.9647,0.63127,6.2305
2012-11-16,635.159973,241465000,5605.600098,939385600,9024.160156,199100000,21159.009766,1146325100,0.7822,81.120003,0.96713,0.6303,6.2363
2012-11-19,650.390015,191450800,5737.700195,745281500,9153.200195,143100000,21262.060547,1100673100,0.78373,81.526001,0.96521,0.62871,6.2399
2012-11-20,654.340027,160239200,5748.100098,803266300,9142.639648,133700000,21228.279297,1169937500,0.78312,81.349998,0.96132,0.62916,6.239
2012-11-21,655.719971,171734800,5752,640008800,9222.519531,134700000,21524.359375,1358588100,0.78037,81.754997,0.96246,0.6279,6.2328
2012-11-22,659.169983,123003400,5791,511821700,9366.799805,147400000,21743.199219,1449478500,0.7773,82.573997,0.96311,0.6262,6.2314
2012-11-23,664.820007,144182200,5819.100098,427505000,NA,NA,21913.980469,1337229900,0.77669,82.359001,0.96337,0.6273,6.2375
2012-11-26,661.099976,144443400,5786.700195,601954400,9388.94043,151500000,21861.810547,1074310800,0.77125,82.545998,0.95611,0.62391,6.2313
2012-11-27,661.869995,191138000,5799.700195,659091000,9423.299805,136700000,21844.029297,1205019200,0.77,81.873001,0.95493,0.6237,6.2256
2012-11-28,663.530029,167922800,5803.299805,610194800,9308.349609,118700000,21708.980469,1272896700,0.7729,82.080002,0.95749,0.6241,6.2224
2012-11-29,671.400024,204107600,5870.299805,652938200,9400.879883,113300000,21922.890625,1272038400,0.772,82.150002,0.95465,0.6244,6.2275
2012-11-30,670.289978,206456800,5866.799805,699163600,9446.009766,159800000,22030.390625,1829162400,0.7708,82.151001,0.95883,0.6234,6.2314
2012-12-03,672,155824200,5871.200195,512045500,9458.179688,110100000,21767.849609,1222931400,0.76942,82.456001,0.95914,0.6241,6.2266
2012-12-04,673.150024,160265400,5869,596025500,9432.459961,104100000,21799.970703,1236799200,NA,82.133003,NA,0.6212,6.2286
2012-12-05,674.590027,190071600,5892.100098,610548500,9468.839844,115900000,22270.910156,2465522000,0.7634,81.816002,0.95466,0.62108,6.2255
2012-12-06,676.869995,235165800,5901.399902,637068600,9545.160156,123100000,22249.810547,1474980800,0.7651,82.435997,0.95712,0.62138,6.2256
2012-12-07,678.690002,174957200,5914.399902,584102500,9527.389648,133800000,22191.169922,1830833200,0.7714,82.43,0.95475,0.62305,6.2284
2012-12-10,679.75,154314400,5921.600098,463904100,9533.75,115200000,22276.720703,1388628000,0.77483,82.559998,0.95403,0.62361,6.2244
2012-12-11,684.530029,192179800,5925,514655800,9525.320313,97200000,22323.939453,1585416300,0.7729,82.349998,0.95347,0.62212,6.2198
2012-12-12,683.679993,168445200,5945.899902,629912400,9581.459961,129400000,22503.349609,1856501400,0.76845,82.519997,0.94904,0.6204,6.2452
2012-12-13,682.72998,181571200,5929.600098,557270400,9742.730469,2.12e+08,22445.580078,1475964000,0.7653,83.209999,0.9482,0.6197,6.2538
2012-12-14,682.859985,161922800,5921.799805,529958300,9737.55957,247400000,22605.980469,1771220400,0.7646,83.667,0.94951,0.6205,6.2466
2012-12-17,681.049988,186938200,5912.200195,533505800,9828.879883,213600000,22513.609375,1451263500,0.75954,84.157997,0.94739,0.6182,6.2452
2012-12-18,683.130005,223238800,5935.899902,664063300,9923.009766,260300000,22494.730469,3217316000,0.7596,83.903,0.94805,0.6171,6.2413
2012-12-19,686.789978,198454400,5961.600098,743375800,10160.400391,277500000,22623.369141,1577167800,0.7558,84.361,0.95058,0.6154,6.2363
2012-12-20,687,180369200,5958.299805,596569500,10039.330078,274800000,22659.779297,1620967700,0.7567,84.225998,0.95449,0.6153,6.2333
2012-12-21,684.340027,293575600,5940,933059900,9940.05957,256500000,22506.289063,1805720400,0.75542,84.419998,0.95411,0.6145,6.2347
2012-12-24,NA,NA,5954.200195,149881300,NA,NA,22541.179688,560264800,0.75861,84.410004,0.96182,0.61893,6.2346
2012-12-25,NA,NA,NA,NA,10080.120117,141700000,NA,NA,0.7587,84.839996,0.96451,0.6199,6.2359
2012-12-26,NA,NA,NA,NA,10230.360352,182100000,NA,NA,0.7587,85,0.96395,0.6197,6.2343
2012-12-27,685.51001,110892000,5954.299805,340703400,10322.980469,235200000,22619.779297,1053372600,0.7561,85.667999,0.96471,0.6201,6.2356
2012-12-28,677.960022,98273200,5925.399902,306906200,10395.179688,202800000,22666.589844,1043816200,0.7547,86.507004,0.96434,0.6205,6.2398
2012-12-31,NA,NA,5897.799805,164636500,NA,NA,22656.919922,685413000,0.75599,85.959999,0.96228,0.6187,6.2348
2013-01-02,696.169983,181776800,6027.399902,652659400,NA,NA,23311.980469,2129252800,0.7577,86.599998,0.96231,0.6155,6.2376
2013-01-03,694.840027,125230200,6047.299805,470665900,NA,NA,23398.599609,2211207000,0.7586,87.275002,0.95302,0.61529,6.2332
2013-01-04,696.880005,137563600,6089.799805,548929200,10688.110352,2.19e+08,23331.089844,1505752800,0.7673,87.739998,0.95666,0.6218,6.2325
2013-01-07,693,183187200,6064.600098,571661700,10599.009766,187700000,23329.75,1401515000,0.76526,88.197998,0.9528,0.62236,6.2305
2013-01-08,691.48999,191380400,6053.600098,663115700,10508.05957,211400000,23111.189453,1461679100,0.7619,87.252998,0.95132,0.62027,6.2298
2013-01-09,693.340027,230823600,6098.700195,812116200,10578.570313,2.15e+08,23218.470703,1518554800,0.76439,86.867996,0.95114,0.6226,6.2242
2013-01-10,691.440002,256874600,6101.5,764650200,10652.639648,268500000,23354.310547,1911808400,0.766,88.133003,0.95183,0.6244,6.2252
2013-01-11,691.869995,184862000,6121.600098,685724400,10801.570313,236600000,23264.070313,1526867400,0.7534,89.246002,0.94515,0.6187,6.2246
2013-01-14,691.01001,108569800,6107.899902,628350000,NA,NA,23413.259766,1559383600,0.74839,89.523003,0.94896,0.62008,6.2162
2013-01-15,691.859985,217028800,6117.299805,700998500,10879.080078,215100000,23381.509766,1450147700,0.7475,89.459999,0.94659,0.622,6.2223
2013-01-16,694.080017,190507600,6104,818412100,10600.44043,226100000,23356.990234,1370170300,0.7514,88.75,0.946,0.6221,6.2134
2013-01-17,700.23999,223346600,6132.399902,622925200,10609.639648,268500000,23339.759766,1316299000,0.7524,88.629997,0.94711,0.6249,6.2195
2013-01-18,701.22998,212802000,6154.399902,713504600,10913.299805,286600000,23601.779297,1934485200,0.7478,89.820999,0.94822,0.6259,6.2183
2013-01-21,704.349976,126177000,6181,401154800,10747.740234,207300000,23590.910156,1104208000,0.75075,90.181,0.95173,0.6307,6.2054
2013-01-22,702.440002,193693200,6179.200195,558352800,10709.929688,248100000,23658.990234,1361101400,0.75123,89.599998,0.95093,0.6314,6.2207
2013-01-23,700.330017,198699000,6197.600098,685179700,10486.990234,198800000,23635.099609,1536963300,0.75109,88.528999,0.94671,0.63135,6.2226
2013-01-24,703.830017,170759800,6264.899902,655654900,10620.870117,211200000,23598.900391,1428556300,0.7514,88.580002,0.94905,0.6316,6.2216
2013-01-25,708.320007,192203000,6284.5,585517400,10926.650391,220600000,23580.429688,1620959000,0.74798,90.557999,0.9573,0.6336,6.2193
2013-01-28,709.659973,178551200,6294.399902,533448800,10824.30957,198300000,23671.880859,1443566900,0.74261,91.179001,0.96029,0.63391,6.2195
2013-01-29,711.450012,167386600,6339.200195,641748600,10866.719727,238500000,23655.169922,3153976000,0.7437,90.459999,0.95948,0.637,6.2235
2013-01-30,708.52002,185274800,6323.100098,691737600,11113.950195,202800000,23822.060547,1961876000,0.7412,90.790001,0.9552,0.635,6.2258
2013-01-31,698.73999,239948400,6276.899902,809378600,11138.660156,275700000,23729.529297,1829300400,0.73701,91.021004,0.9598,0.633,6.2195
2013-02-01,706.880005,223665200,6347.200195,686175200,11191.339844,278200000,23721.839844,1629063500,0.7347,91.707001,0.95857,0.63011,6.2178
2013-02-04,690.190002,244438800,6246.799805,765896900,11260.349609,354100000,23685.009766,2739062400,0.73267,92.769997,0.95914,0.63674,6.2304
2013-02-05,693.539978,261597800,6282.799805,612214600,11046.919922,385200000,23148.529297,2488035600,0.7401,92.153,0.95776,0.6347,6.2304
2013-02-06,686.159973,254845400,6295.299805,673857000,11463.75,353400000,23256.929688,1654525000,0.7363,93.57,0.96246,0.6383,6.2278
2013-02-07,680.880005,202237800,6228.399902,721694500,11357.070313,404300000,23177,2020632400,0.73943,93.434998,0.96899,0.6384,6.2291
2013-02-08,687.280029,187245000,6263.899902,589359300,11153.160156,328100000,23215.160156,1825561400,0.74686,93.633003,0.97251,0.63653,6.233
2013-02-11,686.549988,161585400,6277.100098,448134200,NA,NA,NA,NA,0.74804,92.535004,0.96873,0.63282,6.253
2013-02-12,692.77002,180667400,6338.399902,813154300,11369.120117,301200000,NA,NA,0.74607,94.191002,0.97432,0.6387,6.2328
2013-02-13,694.929993,220975000,6359.100098,756377700,11251.410156,275300000,NA,NA,0.74338,93.305,0.96724,0.6379,6.2325
2013-02-14,695.099976,238534800,6327.399902,713898900,11307.280273,280100000,23413.25,1528919300,0.7438,93.255997,0.96516,0.64379,6.2328
2013-02-15,693.599976,222283000,6328.299805,636564400,11173.830078,346200000,23444.560547,1055545200,0.7489,92.957001,0.96613,0.64572,6.2326
2013-02-18,693.669983,191405400,6318.200195,459974900,11407.870117,238300000,23381.939453,1033227800,0.7494,93.722,0.97093,0.64599,6.2244
2013-02-19,704.299988,201418200,6379.100098,672871900,11372.339844,189900000,23143.910156,1434540900,0.74922,93.650002,0.96909,0.6461,6.2428
2013-02-20,701.299988,270408600,6395.399902,756333900,11468.280273,2.02e+08,23307.410156,1562429800,0.7465,93.708,0.96628,0.6482,6.2435
2013-02-21,687.440002,285021000,6291.5,733017000,11309.129883,196300000,22906.669922,2061812600,0.7534,93.660004,0.97576,0.6566,6.2407
2013-02-22,699.869995,209872600,6335.700195,702828200,11385.94043,247900000,22782.439453,1623906800,0.7579,93.150002,0.9714,0.6552,6.239
2013-02-25,701.75,262512800,6355.399902,994472400,11662.519531,240900000,22820.080078,1074747100,0.75781,94.220001,0.97104,0.66237,6.2223
2013-02-26,687.349976,305120800,6270.399902,772273300,11398.80957,2.68e+08,22519.689453,1520934400,0.7654,92.397003,0.97368,0.65945,6.2329
2013-02-27,696.880005,246069800,6325.899902,707922300,11253.969727,193200000,22577.009766,1682329600,0.76535,92.110001,0.97714,0.66094,6.2285
2013-02-28,703.590027,266874000,6360.799805,909994200,11559.360352,217300000,23020.269531,2105669200,0.7604,92.303001,0.9773,0.6593,6.2262
2013-03-01,701.130005,239236200,6378.600098,1106390100,11606.379883,190100000,22880.220703,2069275200,0.7657,92.582001,0.97857,0.6594,6.2224
2013-03-04,702.320007,183669000,6345.600098,704235700,11652.290039,205200000,22537.810547,2172137600,0.76823,93.564003,0.98075,0.66507,6.2204
2013-03-05,714.599976,228840200,6432,683437100,11683.450195,198900000,22560.5,1843253400,0.7671,93.401001,0.98002,0.661,6.2225
2013-03-06,713.349976,222372200,6427.600098,1098361600,11932.269531,200900000,22777.839844,1755859400,0.76637,93.289001,0.97401,0.6606,6.2222
2013-03-07,715.900024,185265600,6439.200195,923031500,11968.080078,2.16e+08,22771.439453,1282193100,0.7705,93.927002,0.97718,0.66681,6.2187
2013-03-08,723.789978,223770200,6483.600098,844774800,12283.620117,364600000,23091.949219,1852113200,0.7627,94.928001,0.97365,0.6655,6.2194
2013-03-11,723.150024,151295400,6503.600098,625234000,12349.049805,332300000,23090.820313,1292207200,0.76994,96.169998,0.97867,0.67069,6.2724
