Date,Price,Open,High,Low,Vol.,Change %
25/08/14,"30,866.52","30,582.14","30,866.52","30,557.89",,1.36%
22/08/14,"30,452.50","30,671.24","30,671.24","30,328.12",,-0.85%
21/08/14,"30,714.90","30,406.58","30,714.90","30,406.58",,1.02%
20/08/14,"30,404.56","29,983.09","30,453.04","29,950.70",,1.25%
19/08/14,"30,028.05","29,776.77","30,105.64","29,703.89",,0.83%
18/08/14,"29,781.37","29,781.26","29,941.66","29,707.78",,0.28%
15/08/14,"29,698.94","29,268.08","29,719.60","29,268.08",,2.04%
14/08/14,"29,105.05","29,039.07","29,349.01","28,944.79",,0.08%
13/08/14,"29,082.09","29,379.44","29,521.20","28,986.59",,-0.74%
12/08/14,"29,297.63","29,391.20","29,408.11","29,215.00",,-0.18%
11/08/14,"29,349.70","29,053.44","29,458.42","29,035.43",,1.23%
08/08/14,"28,992.08","28,850.73","28,992.34","28,680.42",,0.36%
07/08/14,"28,888.06","28,897.85","28,994.97","28,796.00",,0.10%
06/08/14,"28,859.44","28,756.78","29,026.71","28,568.72",,0.30%
05/08/14,"28,774.06","28,995.07","29,163.41","28,701.71",,-0.97%
04/08/14,"29,054.84","28,623.98","29,062.09","28,613.45",,1.79%
01/08/14,"28,543.39","28,287.88","28,606.00","28,144.83",,0.61%
31/07/14,"28,369.58","28,845.78","28,845.78","28,279.56",,-2.01%
30/07/14,"28,951.50","29,154.94","29,311.14","28,900.82",,-0.53%
29/07/14,"29,106.90","29,780.26","29,803.46","29,106.90",,-2.13%
28/07/14,"29,738.99","29,797.62","29,856.60","29,670.58",,0.07%
25/07/14,"29,717.94","29,989.74","30,056.82","29,690.46",,-0.97%
24/07/14,"30,008.06","29,817.37","30,097.58","29,782.04",,0.88%
23/07/14,"29,746.58","30,019.23","30,020.19","29,630.92",,-1.11%
22/07/14,"30,079.17","29,809.46","30,146.89","29,806.75",,1.13%
21/07/14,"29,741.82","29,484.21","29,828.95","29,454.01",,0.86%
18/07/14,"29,487.21","29,281.61","29,727.33","29,281.61",,1.58%
17/07/14,"29,027.89","29,066.32","29,166.32","28,990.35",,-0.35%
16/07/14,"29,129.51","29,477.84","29,529.37","29,047.71",,-0.86%
15/07/14,"29,382.94","29,286.79","29,441.35","29,220.17",,0.33%
14/07/14,"29,287.01","29,051.71","29,334.15","29,051.71",,1.07%
11/07/14,"28,977.21","28,838.94","29,065.64","28,797.88",,0.53%
10/07/14,"28,823.96","28,497.03","28,888.48","28,491.28",,1.72%
08/07/14,"28,337.60","28,370.73","28,498.25","28,294.85",,0.02%
07/07/14,"28,331.57","28,245.36","28,408.13","28,122.17",,0.14%
04/07/14,"28,293.07","27,884.17","28,325.94","27,848.36",,1.69%
03/07/14,"27,823.67","27,655.38","27,885.50","27,606.11",,0.24%
02/07/14,"27,758.07","27,990.88","28,017.16","27,629.67",,-0.70%
01/07/14,"27,954.87","28,178.20","28,254.11","27,849.66",,-0.64%
30/06/14,"28,133.81","28,220.88","28,221.76","27,976.33",,-0.20%
27/06/14,"28,191.38","28,363.50","28,499.66","28,146.99",,-0.55%
26/06/14,"28,346.20","28,415.11","28,500.19","28,266.30",,-0.04%
25/06/14,"28,356.70","28,419.59","28,636.78","28,302.65",,-0.11%
24/06/14,"28,388.70","28,185.83","28,536.41","28,127.03",,0.83%
23/06/14,"28,155.93","28,376.92","28,382.75","28,101.52",,-0.60%
20/06/14,"28,326.32","28,770.67","28,806.23","28,326.32",,-1.80%
18/06/14,"28,845.84","28,220.32","28,953.94","28,201.97",,2.56%
17/06/14,"28,126.06","28,032.77","28,179.24","28,028.67",,0.38%
16/06/14,"28,019.97","28,012.19","28,047.13","27,863.06",,-0.03%
13/06/14,"28,029.71","28,156.22","28,227.68","27,994.75",,-0.62%
11/06/14,"28,203.59","27,974.84","28,324.09","27,974.84",,1.21%
10/06/14,"27,867.76","27,631.89","27,930.73","27,631.89",,0.91%
09/06/14,"27,615.75","26,996.23","27,638.03","26,960.72",,2.42%
06/06/14,"26,962.51","26,740.56","27,157.92","26,722.75",,1.66%
05/06/14,"26,522.92","26,555.65","26,800.50","26,423.06",,-0.02%
04/06/14,"26,529.20","26,524.50","26,648.09","26,472.43",,-0.02%
03/06/14,"26,534.81","26,350.32","26,595.40","26,250.29",,0.71%
02/06/14,"26,348.59","26,365.35","26,580.99","26,241.79",,0.08%
30/05/14,"26,328.72","26,568.59","26,641.27","26,295.17",,-1.19%
29/05/14,"26,644.97","26,659.02","26,785.01","26,520.99",,0.19%
28/05/14,"26,593.70","26,437.30","26,672.89","26,330.92",,0.81%
27/05/14,"26,380.47","26,981.31","26,981.31","26,329.91",,-2.15%
26/05/14,"26,959.05","26,865.14","27,048.13","26,865.14",,0.53%
23/05/14,"26,818.22","26,732.80","26,918.71","26,678.41",,0.38%
22/05/14,"26,716.72","26,347.23","26,734.27","26,309.32",,1.44%
21/05/14,"26,337.58","26,514.03","26,640.78","26,223.19",,-0.15%
20/05/14,"26,377.95","26,765.96","26,992.83","26,375.57",,-1.31%
19/05/14,"26,729.43","27,009.34","27,029.81","26,677.59",,-1.04%
16/05/14,"27,010.67","27,028.96","27,330.35","26,985.36",,0.30%
15/05/14,"26,929.10","27,499.92","27,538.34","26,901.77",,-2.15%
14/05/14,"27,520.56","27,186.44","27,652.70","27,137.59",,1.45%
13/05/14,"27,126.67","27,211.72","27,493.89","27,076.73",,-0.36%
12/05/14,"27,224.66","26,770.24","27,439.05","26,760.27",,1.79%
09/05/14,"26,745.94","27,158.97","27,302.21","26,682.78",,-1.51%
08/05/14,"27,155.58","27,505.52","27,569.88","27,089.61",,-1.39%
07/05/14,"27,538.14","27,049.94","27,590.58","26,900.95",,1.76%
06/05/14,"27,062.79","26,898.51","27,131.92","26,733.70",,0.84%
05/05/14,"26,837.47","26,411.19","26,837.47","26,253.90",,2.07%
02/05/14,"26,292.22","25,845.17","26,364.16","25,663.04",,1.73%
30/04/14,"25,845.08","25,458.64","25,845.08","25,327.48",,1.50%
29/04/14,"25,463.95","25,507.35","25,964.34","25,400.13",,0.13%
28/04/14,"25,431.42","25,434.47","25,568.51","25,263.34",,-0.16%
25/04/14,"25,471.71","25,844.89","25,844.89","25,471.71",,-1.62%
24/04/14,"25,891.80","25,932.25","26,002.81","25,664.74",,0.01%
23/04/14,"25,888.81","25,959.42","26,088.73","25,814.53",,-0.46%
22/04/14,"26,009.19","25,680.78","26,046.77","25,565.06",,1.64%
17/04/14,"25,588.84","25,151.05","25,733.72","25,151.05",,1.98%
16/04/14,"25,091.63","25,108.73","25,295.08","24,933.23",,0.43%
15/04/14,"24,983.16","25,032.03","25,212.94","24,826.82",,-0.38%
14/04/14,"25,078.78","24,739.51","25,166.70","24,689.19",,1.57%
11/04/14,"24,691.97","24,462.89","24,790.74","24,306.37",,0.87%
10/04/14,"24,478.93","24,405.83","24,570.99","24,324.44",,0.30%
09/04/14,"24,406.07","24,932.93","24,945.50","24,183.85",,-2.32%
08/04/14,"24,985.43","25,327.03","25,684.19","24,913.71",,-0.64%
07/04/14,"25,145.97","25,186.98","25,442.69","25,131.28",,0.33%
04/04/14,"25,062.10","25,337.45","25,517.52","25,062.10",,-0.26%
03/04/14,"25,128.53","25,300.67","25,541.63","24,987.75",,-0.66%
02/04/14,"25,295.47","25,020.57","25,496.84","24,605.98",,2.81%
01/04/14,"24,603.50","24,910.72","24,962.56","24,325.87",,-0.95%
31/03/14,"24,838.77","24,674.96","24,984.30","24,657.45",,0.90%
28/03/14,"24,617.24","24,581.60","24,944.19","24,531.55",,0.50%
27/03/14,"24,495.63","23,825.60","24,638.39","23,791.14",,3.03%
26/03/14,"23,775.46","23,895.71","24,040.85","23,738.85",,-0.09%
25/03/14,"23,796.85","23,690.64","23,869.19","23,615.94",,0.60%
24/03/14,"23,654.79","23,568.67","23,787.03","23,487.05",,0.61%
21/03/14,"23,511.55","23,202.48","23,580.27","22,939.45",,0.84%
20/03/14,"23,315.63","22,934.31","23,384.81","22,856.20",,1.63%
19/03/14,"22,942.17","22,633.40","23,021.46","22,633.40",,1.25%
18/03/14,"22,658.74","22,168.29","22,749.57","22,036.44",,2.26%
17/03/14,"22,157.44","22,292.89","22,470.35","22,055.08",,-0.69%
14/03/14,"22,311.92","22,871.58","23,065.92","22,176.99",,-2.14%
13/03/14,"22,800.23","22,357.29","22,829.04","22,346.05",,2.37%
12/03/14,"22,273.01","21,896.52","22,273.01","21,883.39",,1.46%
11/03/14,"21,953.46","21,840.10","22,205.44","21,840.10",,0.93%
10/03/14,"21,750.48","22,192.15","22,192.15","21,673.42",,-1.88%
07/03/14,"22,167.93","22,902.63","22,915.98","22,128.57",,-3.26%
06/03/14,"22,914.59","22,768.03","23,153.70","22,720.91",,0.84%
05/03/14,"22,722.90","23,003.85","23,054.77","22,688.35",,-1.45%
28/02/14,"23,057.55","23,137.30","23,205.50","22,850.85",,-0.09%
27/02/14,"23,079.39","22,637.93","23,146.24","22,577.40",,2.55%
26/02/14,"22,505.21","22,488.29","22,687.53","22,450.59",,0.27%
25/02/14,"22,444.82","22,788.09","22,791.77","22,429.51",,-1.90%
24/02/14,"22,879.85","22,801.01","22,911.02","22,717.83",,0.42%
21/02/14,"22,785.10","22,786.61","23,047.53","22,652.97",,0.13%
20/02/14,"22,756.37","22,292.07","22,822.16","22,182.70",,1.99%
19/02/14,"22,311.65","21,720.51","22,463.88","21,720.51",,2.22%
18/02/14,"21,826.66","22,800.17","22,800.17","21,826.66",,-4.07%
17/02/14,"22,752.08","23,761.76","23,763.59","22,752.08",,-4.18%
14/02/14,"23,744.74","23,991.04","24,260.27","23,744.74",,-0.82%
13/02/14,"23,940.04","24,336.91","24,336.91","23,795.68",,-1.75%
12/02/14,"24,366.74","24,394.91","24,457.28","24,296.66",,0.19%
11/02/14,"24,320.95","24,274.58","24,454.80","24,097.18",,0.53%
10/02/14,"24,192.99","24,430.33","24,497.17","24,192.99",,-1.12%
07/02/14,"24,467.61","24,504.50","24,725.57","24,379.25",,-0.09%
06/02/14,"24,489.22","24,388.44","24,805.83","24,221.82",,1.30%
05/02/14,"24,175.27","24,534.71","24,578.47","24,078.78",,-1.62%
04/02/14,"24,574.26","24,694.38","24,719.15","24,514.72",,-0.40%
03/02/14,"24,673.89","25,176.55","25,232.64","24,662.59",,-2.12%
31/01/14,"25,207.56","24,849.17","25,207.56","24,826.91",,1.04%
30/01/14,"24,947.81","25,202.58","25,348.15","24,920.63",,-0.66%
29/01/14,"25,112.51","25,162.42","25,285.70","25,005.78",,-0.44%
28/01/14,"25,222.57","25,123.11","25,347.47","25,086.43",,1.04%
27/01/14,"24,964.12","25,005.07","25,192.04","24,891.86",,-0.20%
24/01/14,"25,013.49","25,226.02","25,276.72","24,907.41",,-0.98%
23/01/14,"25,260.56","25,651.27","25,712.43","25,260.56",,-1.55%
22/01/14,"25,659.04","25,484.97","25,758.33","25,446.17",,0.95%
21/01/14,"25,417.08","25,563.12","25,646.65","25,392.70",,-0.29%
20/01/14,"25,489.83","25,774.11","25,790.04","25,489.83",,-1.12%
17/01/14,"25,778.03","25,967.79","25,993.85","25,735.45",,-0.57%
16/01/14,"25,926.27","25,958.54","26,234.87","25,926.27",,-0.19%
15/01/14,"25,976.53","25,672.71","26,093.43","25,621.92",,1.31%
14/01/14,"25,640.82","25,450.29","25,740.69","25,425.62",,0.94%
13/01/14,"25,403.21","25,636.40","25,708.51","25,371.17",,-0.76%
10/01/14,"25,597.80","25,468.96","25,665.88","25,358.48",,0.55%
09/01/14,"25,457.68","25,847.25","25,898.27","25,380.77",,-1.53%
08/01/14,"25,854.02","26,043.22","26,090.36","25,794.81",,-0.62%
07/01/14,"26,014.96","26,520.77","26,623.41","26,014.96",,-1.64%
06/01/14,"26,448.07","26,337.72","26,478.49","26,026.53",,0.38%
03/01/14,"26,348.26","25,713.79","26,348.26","25,713.79",,2.86%
02/01/14,"25,616.86","26,264.93","26,315.76","25,616.86",,-2.42%
30/12/13,"26,250.84","26,367.70","26,596.03","26,238.08",,-0.19%
27/12/13,"26,301.71","26,350.85","26,441.99","26,301.71",,-0.33%
26/12/13,"26,389.37","26,597.69","26,693.40","26,378.25",,-0.60%
23/12/13,"26,547.94","26,673.04","26,760.37","26,521.09",,-0.38%
20/12/13,"26,650.53","26,835.50","27,034.01","26,529.84",,-0.58%
19/12/13,"26,805.27","26,360.48","26,844.20","26,348.95",,1.84%
18/12/13,"26,321.00","26,127.13","26,677.88","26,125.45",,1.05%
17/12/13,"26,047.15","25,985.32","26,168.74","25,954.27",,0.28%
16/12/13,"25,974.70","26,217.31","26,250.12","25,971.02",,-0.64%
13/12/13,"26,141.73","26,247.60","26,360.99","26,122.52",,-0.23%
12/12/13,"26,201.35","26,109.29","26,330.02","26,063.55",,0.48%
11/12/13,"26,075.64","26,384.72","26,457.63","26,075.64",,-1.15%
10/12/13,"26,380.09","26,564.86","26,637.99","26,324.19",,-0.50%
09/12/13,"26,512.00","26,475.71","26,545.45","26,338.95",,0.39%
06/12/13,"26,407.90","26,273.86","26,530.83","26,230.69",,0.87%
05/12/13,"26,179.70","26,145.28","26,485.33","26,088.99",,0.42%
04/12/13,"26,071.34","26,423.68","26,481.84","26,039.43",,-1.02%
03/12/13,"26,341.21","26,715.30","26,743.99","26,314.33",,-1.68%
02/12/13,"26,790.72","26,930.91","27,099.19","26,790.72",,-0.88%
29/11/13,"27,027.65","26,710.97","27,027.65","26,667.30",,1.43%
28/11/13,"26,646.84","26,897.10","27,071.21","26,646.84",,-0.62%
27/11/13,"26,814.29","26,867.09","26,915.57","26,672.53",,0.03%
26/11/13,"26,806.23","26,938.09","27,178.69","26,781.87",,-0.54%
25/11/13,"26,951.21","26,937.03","27,012.02","26,690.00",,0.39%
22/11/13,"26,846.16","26,733.67","27,039.25","26,591.85",,0.22%
21/11/13,"26,788.33","26,638.06","26,896.36","26,459.87",,0.14%
19/11/13,"26,750.19","27,391.84","27,391.84","26,710.95",,-2.45%
18/11/13,"27,420.84","27,081.22","27,679.33","27,081.22",,1.34%
14/11/13,"27,057.26","26,510.12","27,153.34","26,510.12",,2.31%
13/11/13,"26,447.64","26,240.73","26,448.44","26,155.36",,0.72%
12/11/13,"26,257.88","26,249.21","26,300.23","26,105.54",,-0.02%
11/11/13,"26,262.64","26,246.45","26,335.73","26,187.77",,0.22%
08/11/13,"26,205.37","26,381.69","26,493.32","25,890.67",,-0.63%
07/11/13,"26,371.47","26,565.29","26,860.48","26,371.47",,-0.80%
06/11/13,"26,583.19","27,080.29","27,080.29","26,500.37",,-1.79%
05/11/13,"27,067.29","27,506.17","27,565.00","27,016.26",,-1.64%
04/11/13,"27,518.76","27,571.39","27,675.60","27,469.46",,-0.08%
01/11/13,"27,540.65","27,833.96","27,872.68","27,509.78",,-1.01%
31/10/13,"27,821.26","27,636.66","27,836.30","27,485.13",,0.78%
30/10/13,"27,607.19","27,707.57","27,733.16","27,470.40",,-0.12%
29/10/13,"27,640.35","27,877.69","27,912.11","27,609.25",,-0.50%
28/10/13,"27,780.11","27,425.07","27,860.28","27,398.74",,1.30%
25/10/13,"27,422.28","27,609.56","27,666.57","27,390.89",,-0.71%
24/10/13,"27,617.82","27,918.42","27,990.96","27,463.70",,-1.05%
23/10/13,"27,909.50","28,132.90","28,172.07","27,909.50",,-0.75%
22/10/13,"28,121.12","27,872.40","28,190.79","27,828.50",,1.11%
21/10/13,"27,812.25","27,856.13","27,951.22","27,786.70",,0.01%
18/10/13,"27,809.69","27,594.69","27,907.63","27,587.33",,0.83%
17/10/13,"27,579.62","27,571.17","27,622.06","27,436.74",,-0.02%
16/10/13,"27,583.95","27,597.47","27,810.77","27,488.38",,0.07%
15/10/13,"27,563.81","27,563.79","27,633.32","27,411.07",,0.25%
14/10/13,"27,496.09","27,260.84","27,581.80","27,185.33",,0.92%
11/10/13,"27,245.48","27,208.60","27,322.73","27,094.09",,0.26%
10/10/13,"27,174.89","26,902.52","27,206.45","26,866.30",,1.42%
09/10/13,"26,795.19","26,775.03","26,925.10","26,616.26",,0.14%
08/10/13,"26,757.82","26,835.46","26,940.83","26,686.16",,-0.35%
07/10/13,"26,851.40","26,897.81","26,937.49","26,775.03",,-0.17%
04/10/13,"26,897.50","27,012.54","27,074.01","26,890.29",,-0.37%
03/10/13,"26,998.41","27,163.96","27,189.07","26,916.98",,-0.45%
02/10/13,"27,120.22","27,065.22","27,236.22","26,979.52",,0.29%
01/10/13,"27,041.07","27,051.81","27,085.38","26,885.86",,0.01%
30/09/13,"27,037.79","27,154.62","27,201.74","26,954.07",,-0.55%
27/09/13,"27,186.76","27,043.00","27,327.19","27,043.00",,0.61%
26/09/13,"27,022.45","27,282.79","27,292.57","27,022.45",,-0.69%
25/09/13,"27,211.24","27,212.76","27,297.83","27,094.17",,-0.18%
24/09/13,"27,261.34","27,186.15","27,362.99","27,046.33",,0.58%
23/09/13,"27,105.30","26,882.05","27,216.78","26,878.97",,1.10%
20/09/13,"26,809.51","27,127.66","27,260.15","26,782.91",,-1.19%
19/09/13,"27,132.95","27,393.92","27,440.71","27,102.68",,-0.89%
18/09/13,"27,375.96","27,214.36","27,456.63","27,042.09",,0.54%
17/09/13,"27,230.03","27,059.52","27,375.38","27,052.09",,0.58%
16/09/13,"27,074.18","26,967.51","27,185.88","26,957.82",,0.63%
13/09/13,"26,904.28","26,831.71","26,960.98","26,802.96",,0.39%
12/09/13,"26,799.65","27,058.04","27,175.17","26,730.83",,-0.98%
11/09/13,"27,064.62","27,158.34","27,257.84","26,963.55",,-0.41%
10/09/13,"27,175.50","27,406.28","27,524.13","27,065.47",,-0.56%
09/09/13,"27,329.78","26,894.59","27,376.51","26,894.59",,1.53%
06/09/13,"26,918.68","26,666.55","26,987.48","26,565.45",,1.26%
05/09/13,"26,584.81","26,112.11","26,623.01","26,043.76",,1.91%
04/09/13,"26,086.06","25,754.78","26,134.53","25,636.99",,1.29%
03/09/13,"25,753.18","25,694.22","25,950.42","25,692.10",,0.07%
02/09/13,"25,736.11","25,412.95","25,888.90","25,412.95",,1.66%
30/08/13,"25,316.00","25,291.91","25,462.36","25,076.72",,0.19%
29/08/13,"25,267.41","25,235.50","25,544.44","25,207.88",,0.19%
28/08/13,"25,220.74","25,298.52","25,498.51","25,186.46",,-0.10%
27/08/13,"25,245.14","25,364.46","25,440.23","25,157.06",,-0.71%
26/08/13,"25,424.73","25,738.62","25,783.31","25,424.73",,-1.10%
23/08/13,"25,707.79","25,633.15","25,775.65","25,439.60",,0.40%
22/08/13,"25,606.28","25,490.56","25,646.10","25,457.87",,0.94%
21/08/13,"25,367.57","25,273.92","25,601.67","25,254.58",,-0.13%
20/08/13,"25,401.85","25,570.70","25,642.93","25,364.51",,-0.79%
19/08/13,"25,604.29","25,717.79","25,894.92","25,531.45",,-0.84%
16/08/13,"25,821.93","25,791.33","25,839.88","25,619.38",,0.11%
15/08/13,"25,792.43","26,058.32","26,068.44","25,595.86",,-1.37%
14/08/13,"26,150.97","26,233.83","26,342.30","26,068.36",,-0.25%
13/08/13,"26,217.42","26,137.82","26,261.04","26,043.68",,0.40%
12/08/13,"26,112.28","26,120.11","26,542.21","26,065.52",,0.38%
09/08/13,"26,013.16","26,020.08","26,228.45","25,911.27",,0.23%
08/08/13,"25,954.62","25,613.41","26,020.68","25,479.25",,1.52%
07/08/13,"25,566.07","25,320.06","25,696.62","25,288.44",,0.82%
06/08/13,"25,357.78","25,771.61","25,833.67","25,357.78",,-1.80%
05/08/13,"25,822.56","25,665.33","25,912.58","25,583.88",,0.60%
02/08/13,"25,667.97","26,019.25","26,150.84","25,667.97",,-1.33%
01/08/13,"26,012.96","25,953.27","26,083.10","25,772.85",,0.32%
31/07/13,"25,929.81","26,009.93","26,043.62","25,787.22",,-0.59%
30/07/13,"26,083.71","26,378.16","26,393.27","26,071.74",,-0.88%
29/07/13,"26,314.58","26,272.29","26,381.36","26,130.97",,-0.04%
26/07/13,"26,325.31","26,319.55","26,471.05","26,209.32",,0.05%
25/07/13,"26,312.65","25,809.27","26,353.46","25,798.69",,1.62%
24/07/13,"25,894.25","26,134.16","26,203.37","25,872.24",,-0.79%
23/07/13,"26,101.19","25,932.02","26,196.78","25,911.20",,0.92%
22/07/13,"25,862.82","25,601.78","25,984.40","25,588.38",,1.24%
19/07/13,"25,544.93","25,664.06","25,664.06","25,314.74",,-0.48%
18/07/13,"25,668.31","25,448.13","25,848.29","25,425.30",,0.76%
17/07/13,"25,474.68","25,511.51","25,759.76","25,430.95",,0.24%
16/07/13,"25,413.50","25,641.84","25,812.36","25,384.80",,-0.45%
15/07/13,"25,529.65","25,339.36","25,564.01","25,311.71",,0.74%
12/07/13,"25,341.60","25,685.34","25,797.91","25,337.29",,-1.63%
11/07/13,"25,760.67","25,462.49","25,760.67","25,399.00",,1.80%
10/07/13,"25,305.42","24,834.91","25,500.59","24,987.35",,1.15%
09/07/13,"25,018.42","24,834.91","25,323.01","24,634.97",,0.00%
08/07/13,"25,018.42","24,834.91","25,323.01","24,634.97",,0.36%
05/07/13,"24,929.11","24,897.04","24,976.84","24,481.24",,-0.02%
04/07/13,"24,933.30","24,661.28","24,984.37","24,661.28",,1.74%
03/07/13,"24,507.11","24,658.69","24,938.59","24,439.77",,-0.92%
02/07/13,"24,735.67","25,366.08","25,391.25","24,441.21",,-2.59%
01/07/13,"25,393.10","25,373.49","25,567.29","25,251.78",,-0.06%
28/06/13,"25,407.33","25,249.96","25,407.33","25,011.86",,0.55%
27/06/13,"25,268.00","25,041.89","25,534.25","25,011.55",,1.38%
26/06/13,"24,924.01","25,070.92","25,307.56","24,924.01",,-0.10%
25/06/13,"24,949.93","24,701.70","25,040.84","24,640.46",,1.64%
24/06/13,"24,546.98","24,590.05","24,878.70","24,066.28",,-0.86%
21/06/13,"24,760.74","25,682.91","25,687.32","24,629.81",,-4.09%
20/06/13,"25,817.19","25,974.39","25,974.39","25,058.73",,-1.07%
19/06/13,"26,097.46","26,780.17","26,868.02","26,022.29",,-2.39%
18/06/13,"26,735.50","26,557.95","26,763.41","26,368.43",,0.36%
17/06/13,"26,640.54","26,567.96","26,924.52","26,567.96",,0.45%
14/06/13,"26,520.53","26,991.72","27,101.17","26,520.53",,-1.66%
13/06/13,"26,968.28","26,705.45","27,010.61","26,332.70",,2.08%
12/06/13,"26,418.92","26,930.76","27,018.19","26,315.16",,-1.47%
11/06/13,"26,813.87","27,432.25","27,432.25","26,811.33",,-2.45%
10/06/13,"27,486.79","27,608.95","27,795.02","27,350.85",,-0.49%
07/06/13,"27,623.51","28,079.78","28,079.78","27,524.51",,-1.80%
06/06/13,"28,129.47","28,302.74","28,309.67","27,965.23",,-0.40%
05/06/13,"28,243.46","28,604.93","28,739.58","28,196.03",,-1.36%
04/06/13,"28,631.49","28,827.82","28,864.93","28,456.72",,-0.23%
03/06/13,"28,697.33","28,545.10","28,801.56","28,269.93",,0.61%
31/05/13,"28,523.67","28,980.71","28,998.03","28,162.39",,-1.83%
29/05/13,"29,054.04","29,547.23","29,593.36","29,015.87",,-1.88%
28/05/13,"29,611.84","29,665.28","29,787.02","29,566.01",,0.14%
27/05/13,"29,571.38","29,765.67","29,765.67","29,542.13",,-0.48%
24/05/13,"29,712.79","29,616.77","29,778.47","29,339.93",,0.16%
23/05/13,"29,664.06","29,502.48","29,701.32","29,366.42",,0.13%
22/05/13,"29,624.13","29,258.69","29,920.28","29,258.69",,1.45%
21/05/13,"29,201.78","28,765.66","29,206.58","28,710.21",,1.85%
20/05/13,"28,672.27","28,542.01","28,744.71","28,379.26",,0.60%
17/05/13,"28,502.41","28,576.70","28,949.25","28,498.44",,0.03%
16/05/13,"28,493.12","28,239.32","28,788.69","28,238.55",,0.89%
15/05/13,"28,241.86","27,880.25","28,251.62","27,880.25",,1.01%
14/05/13,"27,958.18","27,893.82","28,157.57","27,852.40",,0.15%
13/05/13,"27,917.53","28,021.42","28,037.29","27,850.50",,-0.56%
10/05/13,"28,073.70","28,074.74","28,123.48","27,830.07",,-0.03%
09/05/13,"28,083.09","28,064.41","28,204.97","27,881.59",,0.12%
08/05/13,"28,049.01","28,175.95","28,324.52","27,982.34",,-0.26%
07/05/13,"28,121.47","27,926.43","28,130.89","27,926.43",,0.47%
06/05/13,"27,989.32","28,209.63","28,209.63","27,878.75",,-0.56%
03/05/13,"28,147.95","28,201.84","28,482.01","28,070.16",,0.38%
02/05/13,"28,042.32","28,291.92","28,452.55","28,035.96",,-0.71%
30/04/13,"28,241.68","27,529.43","28,241.68","27,505.07",,2.43%
29/04/13,"27,570.63","27,537.71","27,671.98","27,229.13",,0.36%
26/04/13,"27,472.17","27,790.88","27,831.37","27,438.57",,-1.27%
25/04/13,"27,825.75","27,983.61","28,203.42","27,719.42",,-0.38%
24/04/13,"27,932.91","28,025.37","28,120.25","27,932.91",,-0.51%
23/04/13,"28,074.81","27,771.00","28,104.34","27,644.81",,1.34%
22/04/13,"27,703.68","27,825.37","27,835.72","27,481.21",,-0.46%
19/04/13,"27,832.68","27,665.88","27,857.31","27,600.38",,0.82%
18/04/13,"27,606.21","27,485.10","27,697.77","27,317.01",,0.46%
17/04/13,"27,478.58","27,604.09","27,705.60","27,370.17",,-0.86%
16/04/13,"27,715.61","27,438.42","27,822.23","27,432.65",,1.54%
15/04/13,"27,295.68","27,761.07","27,761.07","27,295.68",,-1.89%
12/04/13,"27,820.67","27,980.81","28,079.16","27,744.17",,-0.63%
11/04/13,"27,998.13","28,356.23","28,391.06","27,965.47",,-1.06%
10/04/13,"28,299.25","28,225.30","28,585.35","28,225.30",,0.57%
09/04/13,"28,137.56","27,986.11","28,320.52","27,886.96",,0.63%
08/04/13,"27,961.96","27,914.72","27,994.33","27,650.24",,0.22%
05/04/13,"27,899.46","27,398.57","28,058.60","27,282.17",,1.80%
04/04/13,"27,407.14","27,608.62","27,623.02","27,273.55",,-0.87%
03/04/13,"27,646.54","27,473.89","27,726.07","27,404.61",,0.70%
02/04/13,"27,455.25","27,781.66","27,815.71","27,376.11",,-1.02%
01/04/13,"27,739.43","27,685.57","27,840.25","27,611.51",,-0.04%
28/03/13,"27,750.56","27,211.89","27,763.42","27,140.60",,1.99%
27/03/13,"27,208.18","26,934.06","27,353.96","26,868.30",,0.81%
26/03/13,"26,989.71","26,509.30","27,084.90","26,503.31",,1.83%
25/03/13,"26,505.73","26,613.20","26,782.26","26,453.35",,-0.39%
22/03/13,"26,610.10","26,757.94","26,911.80","26,447.94",,-0.36%
21/03/13,"26,705.79","26,989.52","27,126.56","26,632.22",,-0.76%
20/03/13,"26,911.25","27,651.00","27,651.00","26,899.63",,-3.46%
19/03/13,"27,876.06","28,091.94","28,214.94","27,872.07",,-0.77%
18/03/13,"28,092.82","28,047.37","28,129.84","27,768.31",,0.01%
15/03/13,"28,089.20","28,145.36","28,271.94","28,040.31",,-0.09%
14/03/13,"28,115.14","28,363.61","28,549.85","28,054.62",,-0.84%
13/03/13,"28,352.90","28,468.07","28,600.77","28,231.93",,-0.38%
12/03/13,"28,459.96","28,369.16","28,566.47","28,325.77",,0.23%
11/03/13,"28,393.35","28,277.74","28,565.02","28,221.24",,0.18%
08/03/13,"28,341.02","28,472.71","28,545.94","28,223.11",,-0.59%
07/03/13,"28,510.36","27,696.97","28,543.80","27,696.97",,3.02%
06/03/13,"27,675.04","27,196.75","27,753.55","27,173.69",,2.38%
05/03/13,"27,031.84","27,236.18","27,399.85","27,021.95",,-0.48%
04/03/13,"27,163.17","27,109.09","27,187.98","26,839.61",,-0.06%
01/03/13,"27,180.12","27,383.31","27,441.76","26,935.11",,-1.12%
28/02/13,"27,487.21","27,486.33","27,593.04","27,397.30",,0.01%
27/02/13,"27,485.23","27,590.19","27,623.41","27,469.60",,-0.19%
