Date,Price,Open,High,Low,Vol.,Change %
11/14/13,"4,389.61","4,308.81","4,402.43","4,308.81",,1.90%
11/13/13,"4,307.97","4,257.16","4,326.60","4,236.42",,1.19%
11/12/13,"4,257.16","4,308.23","4,342.74","4,236.89",,-1.19%
11/11/13,"4,308.23","4,303.24","4,318.64","4,289.80",,0.12%
11/8/13,"4,303.03","4,400.73","4,400.89","4,278.94",,-2.22%
11/7/13,"4,400.73","4,434.75","4,471.84","4,388.72",,-0.76%
11/6/13,"4,434.65","4,483.59","4,484.42","4,400.53",,-1.09%
11/5/13,"4,483.72","4,555.71","4,557.29","4,473.73",,-1.58%
11/4/13,"4,555.61","4,516.08","4,569.00","4,507.77",,0.88%
11/1/13,"4,516.08","4,543.98","4,561.46","4,500.22",,-0.61%
10/31/13,"4,544.00","4,527.18","4,546.41","4,489.09",,0.35%
10/30/13,"4,528.34","4,530.75","4,543.24","4,504.05",,-0.04%
10/29/13,"4,530.17","4,450.31","4,530.17","4,450.31",,1.79%
10/28/13,"4,450.31","4,423.42","4,457.13","4,421.16",,0.61%
10/25/13,"4,423.47","4,431.44","4,452.60","4,414.21",,-0.19%
10/24/13,"4,431.70","4,447.67","4,459.97","4,398.47",,-0.31%
10/23/13,"4,445.52","4,493.70","4,494.48","4,445.52",,-1.13%
10/22/13,"4,496.52","4,473.76","4,503.41","4,453.03",,0.54%
10/21/13,"4,472.15","4,507.31","4,508.08","4,458.62",,-0.78%
10/18/13,"4,507.25","4,451.21","4,507.38","4,451.10",,1.26%
10/17/13,"4,451.28","4,432.97","4,464.47","4,413.58",,0.40%
10/16/13,"4,433.33","4,388.01","4,474.34","4,388.01",,1.03%
10/15/13,"4,388.10","4,383.37","4,395.64","4,358.61",,0.11%
10/14/13,"4,383.37","4,332.09","4,397.38","4,307.69",,1.11%
10/11/13,"4,335.35","4,337.24","4,350.94","4,310.56",,-0.04%
10/10/13,"4,337.24","4,307.19","4,339.93","4,289.38",,0.72%
10/9/13,"4,306.23","4,263.07","4,321.46","4,262.69",,1.06%
10/8/13,"4,261.07","4,284.98","4,288.92","4,222.24",,-0.56%
10/7/13,"4,284.98","4,273.29","4,292.34","4,247.00",,0.27%
10/4/13,"4,273.54","4,257.60","4,294.79","4,236.75",,0.37%
10/3/13,"4,257.67","4,263.37","4,280.34","4,221.93",,-0.17%
10/2/13,"4,264.89","4,274.94","4,282.95","4,250.56",,-0.24%
10/1/13,"4,275.25","4,213.51","4,276.08","4,183.58",,1.46%
9/30/13,"4,213.61","4,318.98","4,318.98","4,212.34",,-2.45%
9/27/13,"4,319.30","4,219.13","4,335.35","4,214.39",,2.42%
9/26/13,"4,217.12","4,222.66","4,235.63","4,193.11",,-0.13%
9/25/13,"4,222.66","4,219.60","4,228.56","4,182.00",,0.07%
9/24/13,"4,219.91","4,239.49","4,249.54","4,202.95",,-0.45%
9/23/13,"4,239.13","4,184.89","4,247.36","4,184.89",,1.35%
9/20/13,"4,182.73","4,280.66","4,280.66","4,182.37",,-2.27%
9/19/13,"4,279.94","4,294.49","4,297.07","4,226.89",,-0.34%
9/18/13,"4,294.49","4,179.61","4,315.31","4,165.14",,2.69%
9/17/13,"4,182.02","4,135.85","4,182.02","4,127.40",,1.12%
9/16/13,"4,135.85","4,121.92","4,164.26","4,112.95",,0.37%
9/13/13,"4,120.72","4,076.01","4,122.31","4,040.49",,1.13%
9/12/13,"4,074.80","4,113.42","4,122.83","4,042.66",,-0.99%
9/11/13,"4,115.44","4,109.97","4,122.17","4,084.90",,0.13%
9/10/13,"4,109.97","4,094.56","4,145.68","4,086.35",,0.34%
9/9/13,"4,095.90","4,004.23","4,104.80","4,004.23",,2.29%
9/6/13,"4,004.33","3,939.92","4,022.97","3,939.92",,1.63%
9/5/13,"3,939.92","3,901.17","3,941.21","3,880.55",,1.03%
9/4/13,"3,899.90","3,882.80","3,909.39","3,859.43",,0.45%
9/3/13,"3,882.32","3,926.23","3,951.34","3,877.84",,-1.11%
9/2/13,"3,925.74","3,889.18","3,987.72","3,889.18",,0.94%
8/30/13,"3,889.00","3,823.86","3,888.17","3,822.59",,1.70%
8/29/13,"3,824.08","3,780.56","3,863.80","3,780.56",,1.15%
8/28/13,"3,780.56","3,774.04","3,801.56","3,746.22",,0.17%
8/27/13,"3,774.20","3,863.19","3,863.19","3,766.29",,-2.31%
8/26/13,"3,863.33","3,918.53","3,920.43","3,863.33",,-1.45%
8/23/13,"3,920.29","3,810.36","3,921.68","3,810.36",,2.92%
8/22/13,"3,809.19","3,789.93","3,840.94","3,787.45",,0.53%
8/21/13,"3,789.27","3,804.34","3,832.81","3,768.19",,-0.42%
8/20/13,"3,805.15","3,835.27","3,869.23","3,797.13",,-0.79%
8/19/13,"3,835.27","3,886.76","3,886.99","3,829.72",,-1.33%
8/16/13,"3,886.91","3,901.18","3,902.04","3,846.54",,-0.37%
8/15/13,"3,901.18","3,940.20","3,940.20","3,851.54",,-0.98%
8/14/13,"3,939.76","3,978.04","3,984.55","3,925.16",,-0.98%
8/13/13,"3,978.60","3,944.93","3,988.16","3,924.52",,0.86%
8/12/13,"3,944.57","3,883.08","3,992.10","3,882.64",,1.60%
8/9/13,"3,882.57","3,865.04","3,898.25","3,828.74",,0.46%
8/8/13,"3,864.92","3,753.69","3,866.19","3,753.21",,2.91%
8/7/13,"3,755.45","3,761.13","3,768.33","3,729.86",,-0.16%
8/6/13,"3,761.45","3,855.63","3,860.76","3,757.87",,-2.44%
8/5/13,"3,855.36","3,913.67","3,922.73","3,842.24",,-1.47%
8/2/13,"3,912.97","3,950.20","3,972.03","3,908.61",,-0.88%
8/1/13,"3,947.77","3,863.80","3,957.75","3,863.80",,2.22%
7/31/13,"3,862.18","3,870.71","3,902.90","3,851.59",,-0.24%
7/30/13,"3,871.29","3,872.59","3,950.34","3,871.29",,0.06%
7/29/13,"3,868.94","3,889.79","3,897.77","3,845.20",,-0.54%
7/26/13,"3,889.79","3,894.89","3,902.24","3,823.80",,-0.13%
7/25/13,"3,894.89","3,889.43","3,911.45","3,866.07",,0.12%
7/24/13,"3,890.37","3,920.26","3,928.20","3,854.73",,-0.83%
7/23/13,"3,922.82","3,886.33","3,947.96","3,886.33",,1.02%
7/22/13,"3,883.16","3,803.52","3,915.37","3,788.85",,2.12%
7/19/13,"3,802.42","3,839.25","3,839.65","3,778.36",,-0.96%
7/18/13,"3,839.25","3,838.00","3,871.31","3,807.84",,-0.01%
7/17/13,"3,839.57","3,804.28","3,844.85","3,800.72",,0.95%
7/16/13,"3,803.46","3,798.11","3,837.36","3,765.98",,0.14%
7/15/13,"3,797.98","3,724.33","3,802.74","3,723.44",,1.97%
7/12/13,"3,724.51","3,760.88","3,765.86","3,704.14",,-0.99%
7/11/13,"3,761.73","3,655.23","3,763.08","3,655.23",,2.92%
7/10/13,"3,655.10","3,634.96","3,685.05","3,632.42",,0.59%
7/8/13,"3,633.51","3,634.96","3,681.68","3,587.02",,-0.05%
7/5/13,"3,635.40","3,686.92","3,686.92","3,555.62",,-1.41%
7/4/13,"3,687.24","3,662.64","3,734.72","3,662.64",,0.67%
7/3/13,"3,662.61","3,700.82","3,714.66","3,641.25",,-1.05%
7/2/13,"3,701.41","3,869.11","3,869.19","3,659.81",,-4.35%
7/1/13,"3,869.63","3,851.19","3,877.74","3,817.92",,0.50%
6/28/13,"3,850.32","3,796.80","3,855.83","3,769.85",,1.41%
6/27/13,"3,796.80","3,735.37","3,828.22","3,735.37",,1.65%
6/26/13,"3,735.30","3,713.26","3,801.49","3,713.26",,0.71%
6/25/13,"3,709.05","3,690.13","3,732.95","3,675.60",,0.57%
6/24/13,"3,688.05","3,751.76","3,751.76","3,641.66",,-1.86%
6/21/13,"3,758.12","3,799.42","3,807.31","3,726.49",,-1.09%
6/20/13,"3,799.70","3,831.10","3,831.10","3,667.46",,-0.82%
6/19/13,"3,831.10","3,933.09","3,945.31","3,802.01",,-2.59%
6/18/13,"3,933.09","3,939.60","3,940.41","3,887.91",,-0.17%
6/17/13,"3,939.67","3,920.57","3,984.04","3,920.57",,0.48%
6/14/13,"3,920.67","3,976.28","4,005.43","3,920.67",,-1.38%
6/13/13,"3,975.51","3,972.14","3,987.54","3,938.65",,0.62%
6/12/13,"3,951.13","3,975.93","4,016.89","3,922.19",,-0.60%
6/11/13,"3,974.84","4,098.73","4,098.73","3,974.84",,-3.05%
6/10/13,"4,099.87","4,102.77","4,133.06","4,066.50",,-0.07%
6/7/13,"4,102.68","4,160.72","4,161.46","4,076.18",,-1.41%
6/6/13,"4,161.32","4,151.64","4,170.79","4,110.86",,0.26%
6/5/13,"4,150.73","4,259.68","4,270.78","4,143.07",,-2.57%
6/4/13,"4,260.08","4,268.45","4,277.15","4,219.48",,-0.19%
6/3/13,"4,268.27","4,305.30","4,305.30","4,238.40",,-0.86%
5/31/13,"4,305.28","4,284.86","4,305.28","4,223.45",,0.48%
5/29/13,"4,284.63","4,386.07","4,386.17","4,274.96",,-2.33%
5/28/13,"4,386.69","4,360.67","4,423.24","4,360.67",,0.60%
5/27/13,"4,360.45","4,360.96","4,373.77","4,353.75",,0.00%
5/24/13,"4,360.64","4,365.53","4,365.53","4,315.93",,-0.12%
5/23/13,"4,365.72","4,410.40","4,410.40","4,322.99",,-1.01%
5/22/13,"4,410.40","4,361.87","4,416.25","4,347.89",,1.11%
5/21/13,"4,361.87","4,333.25","4,361.87","4,300.96",,0.66%
5/20/13,"4,333.25","4,274.35","4,335.80","4,260.44",,1.32%
5/17/13,"4,276.61","4,242.87","4,276.61","4,233.80",,0.88%
5/16/13,"4,239.41","4,246.51","4,263.75","4,226.26",,-0.14%
5/15/13,"4,245.53","4,226.86","4,292.68","4,205.57",,0.44%
5/14/13,"4,227.04","4,195.22","4,234.40","4,177.44",,0.76%
5/13/13,"4,195.22","4,254.50","4,254.50","4,193.66",,-1.40%
5/10/13,"4,254.68","4,263.67","4,263.67","4,230.41",,-0.21%
5/9/13,"4,263.70","4,273.51","4,294.09","4,204.19",,-0.23%
5/8/13,"4,273.38","4,251.20","4,305.18","4,247.53",,0.49%
5/7/13,"4,252.55","4,154.14","4,255.42","4,151.22",,2.37%
5/6/13,"4,154.14","4,182.16","4,187.15","4,122.27",,-0.66%
5/3/13,"4,181.83","4,155.22","4,234.21","4,155.22",,0.65%
5/2/13,"4,154.85","4,164.45","4,221.63","4,146.69",,-0.24%
4/30/13,"4,164.96","4,054.75","4,167.17","4,040.06",,2.72%
4/29/13,"4,054.75","4,055.80","4,092.87","4,026.01",,-0.03%
4/26/13,"4,055.80","4,136.20","4,143.80","4,039.25",,-1.97%
4/25/13,"4,137.50","4,138.54","4,161.43","4,101.94",,-0.02%
4/24/13,"4,138.43","4,156.09","4,187.65","4,135.41",,-0.43%
4/23/13,"4,156.38","4,126.94","4,177.94","4,118.16",,0.72%
4/22/13,"4,126.69","4,127.32","4,146.24","4,101.41",,0.03%
4/19/13,"4,125.40","4,071.04","4,128.04","4,042.15",,1.36%
4/18/13,"4,070.19","4,136.77","4,154.30","4,062.84",,-1.61%
4/17/13,"4,136.96","4,243.43","4,244.77","4,119.16",,-2.56%
4/16/13,"4,245.47","4,178.75","4,253.15","4,178.75",,1.59%
4/15/13,"4,179.03","4,252.50","4,252.50","4,179.03",,-1.73%
4/12/13,"4,252.60","4,303.54","4,303.54","4,239.74",,-1.18%
4/11/13,"4,303.57","4,306.42","4,324.02","4,265.43",,-0.08%
4/10/13,"4,307.19","4,227.77","4,338.47","4,227.77",,1.88%
4/9/13,"4,227.77","4,154.28","4,246.49","4,154.28",,1.78%
4/8/13,"4,153.91","4,160.76","4,175.94","4,117.59",,-0.16%
4/5/13,"4,160.44","4,153.61","4,177.68","4,083.30",,0.16%
4/4/13,"4,153.59","4,225.58","4,227.42","4,140.32",,-1.67%
4/3/13,"4,224.34","4,209.43","4,224.34","4,178.12",,0.35%
4/2/13,"4,209.54","4,259.48","4,287.33","4,200.19",,-1.11%
4/1/13,"4,256.90","4,287.84","4,300.10","4,244.76",,-0.73%
3/28/13,"4,288.00","4,208.59","4,288.00","4,208.27",,1.89%
3/27/13,"4,208.46","4,174.20","4,210.85","4,145.75",,0.82%
3/26/13,"4,174.28","4,128.56","4,191.18","4,128.28",,1.10%
3/25/13,"4,129.06","4,159.89","4,173.60","4,116.49",,-0.67%
3/22/13,"4,156.79","4,185.25","4,211.07","4,145.22",,-0.68%
3/21/13,"4,185.23","4,225.87","4,226.17","4,167.09",,-0.96%
3/20/13,"4,225.60","4,206.74","4,253.26","4,187.06",,0.44%
3/19/13,"4,206.98","4,221.92","4,242.88","4,180.60",,-0.37%
3/18/13,"4,222.44","4,237.98","4,253.04","4,194.00",,-0.36%
3/15/13,"4,237.56","4,225.66","4,239.08","4,197.48",,0.30%
3/14/13,"4,225.09","4,233.57","4,253.22","4,171.46",,-0.20%
3/13/13,"4,233.57","4,257.36","4,266.59","4,222.59",,-0.58%
3/12/13,"4,258.46","4,316.47","4,318.04","4,235.57",,-1.31%
3/11/13,"4,315.12","4,328.76","4,328.76","4,284.25",,-0.32%
3/8/13,"4,328.96","4,235.95","4,330.43","4,216.50",,2.16%
3/7/13,"4,237.45","4,230.10","4,262.20","4,199.42",,0.19%
3/6/13,"4,229.26","4,153.85","4,229.26","4,153.76",,1.84%
3/5/13,"4,152.98","4,135.49","4,214.66","4,134.83",,0.44%
3/4/13,"4,134.95","4,131.50","4,134.95","4,081.01",,0.03%
3/1/13,"4,133.55","4,116.25","4,144.09","4,082.47",,0.42%
2/28/13,"4,116.27","4,081.27","4,133.92","4,065.93",,0.83%
2/27/13,"4,082.29","4,060.78","4,086.20","4,022.12",,0.67%
2/26/13,"4,054.98","4,096.67","4,096.67","4,009.49",,-1.02%
2/25/13,"4,096.67","4,091.80","4,143.73","4,089.23",,0.12%
2/22/13,"4,091.82","4,002.09","4,091.82","4,001.58",,2.24%
2/21/13,"4,002.09","4,012.58","4,041.40","3,973.32",,-0.26%
2/20/13,"4,012.43","4,078.93","4,079.50","3,991.20",,-1.66%
2/19/13,"4,080.02","4,121.46","4,127.14","4,072.96",,-1.01%
2/18/13,"4,121.75","4,105.17","4,126.13","4,079.53",,0.37%
2/15/13,"4,106.69","3,964.43","4,110.41","3,963.19",,3.59%
2/14/13,"3,964.43","3,987.13","3,987.13","3,943.55",,-0.57%
2/13/13,"3,987.13","3,995.11","4,025.08","3,984.36",,-0.20%
2/8/13,"3,995.06","3,960.70","4,003.21","3,951.40",,0.82%
2/7/13,"3,962.53","4,007.75","4,043.66","3,943.43",,-1.11%
2/6/13,"4,006.88","4,071.66","4,076.97","3,983.95",,-1.62%
2/5/13,"4,072.68","4,026.47","4,104.12","4,026.47",,1.13%
2/4/13,"4,027.25","4,091.35","4,091.35","4,000.16",,-1.57%
2/1/13,"4,091.45","4,074.83","4,094.15","4,057.74",,0.42%
1/31/13,"4,074.17","4,034.00","4,074.17","4,009.50",,1.00%
1/30/13,"4,034.00","4,081.73","4,085.33","4,034.00",,-1.18%
1/29/13,"4,082.02","4,067.35","4,088.87","4,046.88",,0.35%
1/28/13,"4,067.93","4,147.46","4,147.59","4,049.31",,-1.90%
1/24/13,"4,146.73","4,165.49","4,185.06","4,119.31",,-0.45%
1/23/13,"4,165.49","4,197.37","4,197.37","4,160.86",,-0.84%
1/22/13,"4,200.59","4,197.51","4,211.78","4,173.73",,0.06%
1/21/13,"4,198.03","4,204.88","4,206.74","4,185.34",,-0.16%
1/18/13,"4,204.65","4,208.82","4,214.61","4,173.14",,-0.09%
1/17/13,"4,208.24","4,157.13","4,221.47","4,152.36",,1.21%
1/16/13,"4,158.01","4,149.23","4,158.01","4,105.86",,0.20%
1/15/13,"4,149.61","4,200.99","4,202.62","4,143.33",,-1.23%
1/14/13,"4,201.39","4,153.47","4,221.26","4,153.47",,1.16%
1/11/13,"4,153.07","4,163.73","4,166.05","4,121.07",,-0.34%
1/10/13,"4,167.24","4,188.77","4,203.09","4,150.25",,-0.51%
1/9/13,"4,188.40","4,160.76","4,188.40","4,156.69",,0.66%
1/8/13,"4,161.04","4,144.47","4,189.93","4,144.03",,0.39%
1/7/13,"4,144.94","4,170.70","4,176.96","4,129.25",,-0.61%
1/4/13,"4,170.51","4,206.40","4,206.40","4,141.41",,-0.91%
1/3/13,"4,208.75","4,093.98","4,214.86","4,077.99",,2.81%
1/2/13,"4,093.90","4,017.02","4,116.98","4,017.02",,1.98%
12/28/12,"4,014.49","3,974.01","4,035.89","3,970.86",,1.06%
12/27/12,"3,972.36","4,008.51","4,027.84","3,964.28",,-0.94%
12/26/12,"4,009.96","4,046.27","4,049.56","4,004.56",,-0.90%
12/21/12,"4,046.34","4,013.54","4,046.34","3,958.81",,0.81%
12/20/12,"4,013.87","4,013.14","4,028.00","3,974.16",,0.00%
12/19/12,"4,013.75","3,907.94","4,020.99","3,901.88",,2.77%
12/18/12,"3,905.44","3,863.28","3,908.11","3,846.61",,1.09%
12/17/12,"3,863.14","3,874.85","3,895.53","3,862.71",,-0.30%
12/14/12,"3,874.85","3,893.60","3,909.11","3,860.66",,-0.43%
12/13/12,"3,891.54","3,888.10","3,932.46","3,870.10",,0.09%
12/12/12,"3,888.10","3,894.70","3,903.77","3,871.45",,-0.18%
12/11/12,"3,895.22","3,860.69","3,905.77","3,840.64",,0.94%
12/10/12,"3,858.93","3,826.54","3,858.93","3,801.55",,0.75%
12/7/12,"3,830.02","3,793.81","3,833.98","3,785.52",,0.92%
12/6/12,"3,795.22","3,820.87","3,832.69","3,761.44",,-0.67%
12/5/12,"3,820.85","3,799.78","3,843.01","3,788.48",,0.57%
12/4/12,"3,799.20","3,833.96","3,839.80","3,785.01",,-0.90%
12/3/12,"3,833.89","3,785.24","3,845.66","3,785.24",,1.29%
11/30/12,"3,785.24","3,766.70","3,809.43","3,705.13",,0.52%
11/29/12,"3,765.82","3,704.83","3,765.82","3,692.33",,1.67%
11/28/12,"3,704.08","3,679.11","3,704.08","3,647.38",,0.52%
11/27/12,"3,685.00","3,722.03","3,746.94","3,680.35",,-1.00%
11/26/12,"3,722.18","3,760.20","3,760.20","3,715.42",,-1.01%
11/23/12,"3,760.08","3,710.76","3,760.08","3,690.54",,1.33%
11/22/12,"3,710.81","3,694.18","3,722.45","3,693.27",,0.48%
11/21/12,"3,692.93","3,669.16","3,706.51","3,655.63",,0.65%
11/19/12,"3,669.24","3,594.31","3,684.39","3,594.31",,2.07%
11/16/12,"3,594.73","3,579.07","3,640.61","3,561.88",,0.39%
11/14/12,"3,580.64","3,627.12","3,627.12","3,554.30",,-1.27%
11/13/12,"3,626.81","3,573.70","3,626.81","3,560.49",,1.41%
11/12/12,"3,576.33","3,584.60","3,610.30","3,567.87",,-0.32%
11/9/12,"3,587.69","3,604.68","3,625.58","3,562.00",,-0.43%
11/8/12,"3,603.27","3,672.98","3,706.33","3,595.54",,-1.90%
11/7/12,"3,673.00","3,739.95","3,740.86","3,653.94",,-1.79%
11/6/12,"3,739.95","3,676.27","3,750.59","3,670.82",,1.74%
11/5/12,"3,676.12","3,703.96","3,703.96","3,652.77",,-0.79%
11/1/12,"3,705.52","3,556.20","3,705.52","3,547.29",,4.19%
10/31/12,"3,556.57","3,592.63","3,598.12","3,538.70",,-0.88%
10/30/12,"3,588.12","3,552.94","3,593.47","3,552.94",,0.96%
10/29/12,"3,554.05","3,548.30","3,554.05","3,517.52",,0.14%
10/26/12,"3,549.07","3,581.15","3,581.15","3,539.83",,-0.93%
10/25/12,"3,582.55","3,517.11","3,596.84","3,517.11",,1.88%
10/24/12,"3,516.57","3,467.45","3,532.12","3,461.44",,1.41%
10/23/12,"3,467.76","3,559.05","3,559.05","3,458.24",,-2.57%
10/22/12,"3,559.14","3,594.95","3,605.10","3,542.29",,-1.00%
10/19/12,"3,594.95","3,619.11","3,619.11","3,575.74",,-0.66%
10/18/12,"3,619.00","3,637.58","3,637.58","3,594.83",,-0.52%
10/17/12,"3,637.96","3,628.45","3,647.70","3,590.00",,0.26%
10/16/12,"3,628.45","3,603.16","3,642.68","3,595.91",,0.72%
10/15/12,"3,602.42","3,599.10","3,617.43","3,578.75",,0.10%
10/11/12,"3,598.97","3,541.81","3,599.33","3,541.81",,1.72%
10/10/12,"3,538.06","3,585.03","3,609.58","3,530.20",,-1.29%
10/9/12,"3,584.15","3,656.15","3,661.41","3,575.57",,-1.98%
10/8/12,"3,656.49","3,656.17","3,664.55","3,604.59",,0.01%
10/5/12,"3,656.21","3,659.86","3,702.06","3,645.83",,-0.09%
10/4/12,"3,659.50","3,646.60","3,666.86","3,622.29",,0.37%
10/3/12,"3,646.08","3,687.00","3,701.97","3,643.69",,-1.09%
10/2/12,"3,686.38","3,688.85","3,728.23","3,678.63",,-0.07%
10/1/12,"3,688.93","3,652.21","3,710.97","3,638.70",,1.01%
9/28/12,"3,652.20","3,751.26","3,752.83","3,622.18",,-2.79%
9/27/12,"3,756.85","3,769.52","3,792.64","3,730.09",,-0.33%
9/26/12,"3,769.43","3,777.09","3,779.82","3,707.34",,-0.21%
9/25/12,"3,777.43","3,965.49","3,966.50","3,770.50",,-4.74%
9/24/12,"3,965.25","3,964.74","3,983.08","3,942.42",,0.00%
9/21/12,"3,965.11","3,960.48","3,998.12","3,953.19",,0.15%
9/20/12,"3,959.07","3,963.24","3,963.24","3,921.66",,-0.14%
9/19/12,"3,964.78","3,952.69","3,999.99","3,946.63",,0.31%
9/18/12,"3,952.51","3,990.89","4,006.81","3,946.69",,-0.96%
9/17/12,"3,990.89","4,006.59","4,040.02","3,966.96",,-0.35%
9/14/12,"4,004.80","3,940.00","4,040.22","3,939.65",,1.64%
9/13/12,"3,940.30","3,868.31","3,958.82","3,841.23",,1.86%
9/12/12,"3,868.45","3,811.27","3,877.62","3,811.27",,1.51%
9/11/12,"3,810.86","3,778.92","3,818.39","3,775.24",,0.83%
9/10/12,"3,779.40","3,786.67","3,831.06","3,775.54",,-0.17%
9/6/12,"3,785.98","3,709.52","3,791.27","3,709.52",,2.11%
9/5/12,"3,707.70","3,682.06","3,712.84","3,660.02",,0.83%
9/4/12,"3,677.26","3,720.04","3,720.04","3,663.38",,-1.18%
9/3/12,"3,721.01","3,668.94","3,722.86","3,668.94",,1.44%
8/31/12,"3,668.26","3,719.49","3,756.21","3,667.56",,-1.36%
8/30/12,"3,718.71","3,737.47","3,737.56","3,694.84",,-0.53%
8/29/12,"3,738.45","3,804.70","3,822.92","3,725.33",,-1.70%
8/28/12,"3,803.29","3,797.80","3,814.57","3,778.27",,0.12%
8/27/12,"3,798.78","3,809.52","3,814.76","3,773.25",,-0.28%
8/24/12,"3,809.57","3,822.72","3,832.29","3,782.74",,-0.34%
8/23/12,"3,822.72","3,849.42","3,849.70","3,780.96",,-0.69%
8/22/12,"3,849.19","3,846.74","3,875.01","3,793.29",,0.09%
8/21/12,"3,845.59","3,868.50","3,898.70","3,830.21",,-0.59%
8/20/12,"3,868.50","3,876.65","3,899.11","3,856.25",,-0.20%
8/17/12,"3,876.13","3,866.01","3,890.51","3,853.88",,0.27%
8/16/12,"3,865.84","3,815.59","3,870.55","3,814.35",,1.32%
8/15/12,"3,815.54","3,773.35","3,815.54","3,755.75",,1.11%
8/14/12,"3,773.68","3,815.21","3,842.59","3,761.56",,-1.09%
8/13/12,"3,815.12","3,837.66","3,840.43","3,786.18",,-0.62%
8/10/12,"3,839.09","3,797.77","3,843.57","3,749.77",,1.07%
8/9/12,"3,798.28","3,827.59","3,827.59","3,763.64",,-0.76%
8/8/12,"3,827.39","3,778.77","3,831.85","3,755.22",,1.29%
8/7/12,"3,778.73","3,774.97","3,828.09","3,774.49",,0.10%
8/6/12,"3,775.05","3,716.01","3,809.49","3,712.21",,1.60%
8/3/12,"3,715.59","3,600.00","3,725.43","3,600.00",,3.22%
8/2/12,"3,599.69","3,654.44","3,654.57","3,582.19",,-1.50%
8/1/12,"3,654.45","3,641.95","3,671.51","3,582.97",,0.35%
7/31/12,"3,641.88","3,705.21","3,707.78","3,619.95",,-1.71%
7/30/12,"3,705.09","3,652.73","3,705.30","3,627.60",,1.44%
7/27/12,"3,652.52","3,508.75","3,683.27","3,508.75",,4.10%
7/26/12,"3,508.66","3,428.99","3,512.51","3,428.99",,2.32%
7/25/12,"3,428.95","3,426.47","3,463.39","3,413.93",,0.09%
7/24/12,"3,425.95","3,367.38","3,425.95","3,367.38",,1.71%
7/23/12,"3,368.33","3,463.98","3,463.99","3,327.61",,-2.79%
7/20/12,"3,465.17","3,496.19","3,496.91","3,446.56",,-0.94%
7/19/12,"3,498.11","3,445.82","3,505.63","3,445.82",,1.51%
7/18/12,"3,446.10","3,378.00","3,447.06","3,360.44",,2.07%
7/17/12,"3,376.29","3,377.58","3,409.18","3,358.03",,-0.02%
7/16/12,"3,377.09","3,402.70","3,402.71","3,357.88",,-0.74%
7/13/12,"3,402.34","3,352.57","3,402.34","3,352.57",,1.50%
7/12/12,"3,352.00","3,348.32","3,359.05","3,294.49",,0.10%
7/11/12,"3,348.49","3,350.63","3,397.60","3,322.93",,-0.03%
7/10/12,"3,349.60","3,454.49","3,471.66","3,349.60",,-3.04%
7/6/12,"3,454.49","3,487.34","3,487.48","3,412.19",,-0.94%
7/5/12,"3,487.36","3,467.39","3,521.74","3,451.39",,0.57%
7/4/12,"3,467.60","3,451.35","3,468.13","3,432.39",,0.44%
7/3/12,"3,452.46","3,386.40","3,463.48","3,386.40",,1.97%
7/2/12,"3,385.60","3,361.89","3,385.60","3,329.86",,0.70%
6/29/12,"3,361.96","3,270.80","3,365.53","3,270.80",,2.81%
6/28/12,"3,270.07","3,279.07","3,279.07","3,234.14",,-0.27%
6/27/12,"3,279.07","3,261.20","3,329.65","3,254.02",,0.51%
6/26/12,"3,262.53","3,264.78","3,285.48","3,240.12",,-0.03%
6/25/12,"3,263.51","3,350.28","3,350.34","3,258.00",,-2.60%
6/22/12,"3,350.55","3,367.60","3,389.84","3,314.50",,-0.46%
6/21/12,"3,366.13","3,473.17","3,474.39","3,366.13",,-3.08%
6/20/12,"3,473.00","3,495.28","3,496.61","3,420.69",,-0.67%
6/19/12,"3,496.59","3,452.99","3,512.85","3,447.37",,1.36%
6/18/12,"3,449.68","3,442.37","3,465.61","3,403.37",,0.21%
6/15/12,"3,442.37","3,424.30","3,442.61","3,404.17",,0.53%
6/14/12,"3,424.20","3,428.74","3,445.97","3,397.65",,-0.08%
6/13/12,"3,427.09","3,415.15","3,466.41","3,385.60",,0.20%
6/12/12,"3,420.10","3,359.31","3,420.10","3,359.31",,1.80%
6/11/12,"3,359.76","3,353.83","3,411.66","3,348.31",,0.18%
6/8/12,"3,353.83","3,356.76","3,368.47","3,331.57",,-0.08%
6/6/12,"3,356.56","3,249.21","3,359.69","3,235.76",,3.30%
6/5/12,"3,249.21","3,283.63","3,314.54","3,248.68",,-1.07%
6/4/12,"3,284.33","3,314.97","3,335.82","3,284.33",,-0.92%
6/1/12,"3,314.97","3,360.12","3,363.98","3,288.01",,-1.35%
5/31/12,"3,360.37","3,281.29","3,360.78","3,264.13",,2.47%
5/30/12,"3,279.48","3,300.85","3,300.85","3,228.08",,-0.66%
5/29/12,"3,301.29","3,310.07","3,346.82","3,289.95",,-0.27%
5/28/12,"3,310.07","3,292.24","3,331.42","3,292.24",,0.55%
5/25/12,"3,291.93","3,253.84","3,306.86","3,241.90",,1.16%
5/24/12,"3,254.24","3,292.24","3,296.47","3,218.16",,-1.15%
5/23/12,"3,292.24","3,328.50","3,328.50","3,175.47",,-1.10%
5/22/12,"3,328.73","3,341.91","3,370.60","3,312.38",,-0.39%
5/21/12,"3,341.68","3,195.58","3,345.87","3,193.87",,4.57%
5/18/12,"3,195.64","3,197.61","3,248.81","3,175.45",,-0.01%
